answerID,edad,escuela,genero,grado,loID,problema,respuesta,respuestaJ,tiempo,tipo
-LZebfrz8S0zmQ0FoEks,7,"Hartford International School",0,2,0,2+2=?,4,4,6.1606793404,1
-LZebh7EPeRpla0dahu2,7,"Hartford International School",0,2,0,4+2=?,6,6,5.1394324303,1
-LZebiIrVH2OeU5aQwNc,6,"Hartford International School",0,1,0,2+2=?,4,4,12.9758815765,1
-LZebiNYqid7NnJpx13A,7,"Hartford International School",0,2,0,6+3=?,9,9,5.139043808,1
-LZebjQ1D0U3SXXlXOEr,7,"Hartford International School",0,2,0,2+0=?,2,2,4.2550258636,1
-LZebkTIoxUxmvxQNsby,7,"Hartford International School",0,2,0,2+8=?,10,10,4.3050823212000005,1
-LZeblAwb_rRiwngpVTy,7,"Hartford International School",0,2,1,5+5=?,10,10,2.9201145172,1
-LZebmAoAcqzafGkWQrg,7,"Hartford International School",0,2,1,1+10=?,11,11,4.0881633759,1
-LZebn8apeiim7ZsM8y6,7,"Hartford International School",0,2,1,2+10=?,12,12,3.9546852112,1
-LZeboNKxVphmzERJdeR,7,"Hartford International School",0,2,1,7+10=?,17,17,5.0391845703,1
-LZeboqOFwS9PHxX83OA,6,"Hartford International School",0,1,0,4+2=?,6,6,26.6179218292,1
-LZebpJox4CsTTSc9scL,7,"Hartford International School",0,2,1,10+2=?,12,12,3.8711051941,1
-LZebqKkJ2b1U20eJauV,7,"Hartford International School",0,2,2,10+8=?,18,18,4.1549491882,1
-LZebrHUbZQdcA-iFuW1,7,"Hartford International School",0,2,2,10+7=?,17,17,3.8879966736,1
-LZebsGa2D88je2Nw0T5,7,"Hartford International School",0,2,2,10+6=?,16,16,4.0377235413,1
-LZebvK8jSYmhrIvD-A_,7,"Hartford International School",0,2,2,12+8=?,20,24,12.5079393387,1
-LZebxmAAsQAh638yCXD,7,"Hartford International School",1,2,0,2+2=?,4,4,4.258149147,1
-LZebyGMWyedWtWTw5p_,7,"Hartford International School",0,2,2,11+4=?,15,15,12.0475349426,1
-LZebyNnGncR1zu9SrXD,6,"Hartford International School",0,1,0,6+3=?,9,8,39.0664520264,1
-LZebzVCTRdDrhtBYJOn,7,"Hartford International School",1,2,0,4+2=?,6,6,7.041601181,1
-LZec-Nhw5NsXPISDG81,7,"Hartford International School",0,2,3,7+13=?,20,20,8.6632423401,1
-LZec0VjO3QXGZSwnpE-,7,"Hartford International School",1,2,0,6+3=?,9,9,8.2263021469,1
-LZec0nfNLLKlS42GR3n,7,"Hartford International School",0,2,3,3+12=?,15,15,5.8238525391,1
-LZec1Xr7aJLfrHLTTw7,7,"Hartford International School",0,2,3,0+20=?,20,20,3.0203590393,1
-LZec2219MdH8h3tn6ni,7,"Hartford International School",1,2,0,2+0=?,2,2,6.2908668518,1
-LZec29HVlWwxVT7CukS,6,"Hartford International School",0,1,0,2+2=?,4,4,14.3563117981,1
-LZec3UWPrYQ-fnTCcXw,6,"Hartford International School",0,1,0,4+2=?,6,6,5.4533519745,1
-LZec3VPzDnso9nQzYYN,7,"Hartford International School",1,2,0,2+8=?,10,10,5.9740409851,1
-LZec48IDmt647tyQGes,7,"Hartford International School",1,2,1,5+5=?,10,10,2.6193943024,1
-LZec4ZmBDw67VLSuaXb,6,"Hartford International School",0,1,0,6+3=?,9,9,4.4331283569,1
-LZec4pMYJh3Iw0_OtyO,7,"Hartford International School",1,2,1,1+10=?,11,11,2.8199691772,1
-LZec5a6NcAGiE7zg7sy,7,"Hartford International School",1,2,1,2+10=?,12,12,3.1203155518,1
-LZec6hTVcVy-OqEVZ01,6,"Hartford International School",0,1,0,2+0=?,2,2,8.7491092682,1
-LZec7__tOkFxasJ9n7l,6,"Hartford International School",0,1,0,2+0=?,2,2,41.7491874695,1
-LZec8DD1qui-GSL5aoX,7,"Hartford International School",0,2,3,17+10=?,27,22,27.3411712646,1
-LZec8Ok8IH9lrnmryi5,7,"Hartford International School",1,2,1,7+10=?,17,17,11.4968643188,1
-LZec8_S64o7_ZsjojXg,6,"Hartford International School",0,1,0,2+8=?,10,10,7.678440094,1
-LZec9H3_HPkpNeLOwxC,7,"Hartford International School",1,2,1,10+2=?,12,12,3.604221344,1
-LZecA8MqN4tckgJ3syF,7,"Hartford International School",1,2,2,10+8=?,18,18,3.5374565125,1
-LZecAHilUTWfhNN8N-H,6,"Hartford International School",0,1,1,5+5=?,10,10,6.9926681519,1
-LZecAIAiiIvRG7iFr-v,7,"Hartford International School",0,2,3,15+10=?,25,25,8.5100469589,1
-LZecAocaYyUDPnF5QAX,7,"Hartford International School",1,2,2,10+7=?,17,17,2.7629971504,1
-LZecB9OarPb-9jz_ob6,6,"Hartford International School",0,1,1,1+10=?,11,11,3.579990387,1
-LZecBd111HJNuQW6mPl,7,"Hartford International School",1,2,2,10+6=?,16,16,3.3538680077,1
-LZecC4ig8ddOF9j9fuR,6,"Hartford International School",0,1,1,2+10=?,12,12,3.7975769043,1
-LZecCd4UZph92F5uNN4,7,"Hartford International School",0,2,4,25+10=?,35,28,5.4064025879,1
-LZecCxw13GmUsQLb3Rq,6,"Hartford International School",0,1,1,7+10=?,17,17,3.5968399048,1
-LZecDfvVjwPL34_sR7y,6,"Hartford International School",0,1,1,10+2=?,12,12,2.9180705547,1
-LZecE13r2aNFIk0lZhf,7,"Hartford International School",1,2,2,12+8=?,20,20,9.7949934006,1
-LZecEWILRGRAtzCdbGh,6,"Hartford International School",0,1,2,10+8=?,18,18,3.4461483955,1
-LZecFIDP7df8Cag7qWU,6,"Hartford International School",0,1,2,10+7=?,17,17,3.1952943802,1
-LZecFrYqSpQce8uXlX6,6,"Hartford International School",0,1,2,10+6=?,16,16,2.2917909622,1
-LZecGa3LXhdNG44qwnJ,7,"Hartford International School",1,2,2,11+4=?,15,15,10.4957332611,1
-LZecH1Pe73hlQKgeL3c,7,"Hartford International School",0,2,4,25+25=?,50,50,11.7303962708,1
-LZecHMkiMi-_fhBY-ny,6,"Hartford International School",0,1,2,12+8=?,20,20,6.1562767029,1
-LZecID5_OG7mQiy1lfh,6,"Hartford International School",0,1,2,11+4=?,15,15,3.4629020691,1
-LZecIbOkaE488QqwlUP,7,"Hartford International School",1,2,3,7+13=?,20,20,8.2764625549,1
-LZecK19u9-93OaBxrZv,6,"Hartford International School",0,1,3,7+13=?,20,20,7.4277648926,1
-LZecKWPt-Dv63d1X2iF,7,"Hartford International School",1,2,3,3+12=?,15,15,7.8091697693,1
-LZecLGOuzv2ut7jqpgo,7,"Hartford International School",1,2,3,0+20=?,20,20,3.0702705383,1
-LZecLHOqKFe0Z2R7vgZ,6,"Hartford International School",0,1,3,3+12=?,15,15,5.1356582642,1
-LZecLU8CnAmaBnT1xCZ,6,"Hartford International School",0,1,0,2+8=?,10,8,56.9254989624,1
-LZecMjzGINPnszkh9c8,6,"Hartford International School",0,1,3,0+20=?,20,20,5.9888916016,1
-LZecNC-1Fe1jlJqt46z,6,"Hartford International School",0,1,1,5+5=?,10,10,7.058494091,1
-LZecNG4LJeUgZxpumP5,7,"Hartford International School",0,2,4,42+35=?,77,77,25.5096130371,1
-LZecO3xOnOxlSVAUOmu,7,"Hartford International School",0,2,4,37+23=?,60,60,3.3205957413,1
-LZecOhgM4L0l_hhWy70,6,"Hartford International School",0,1,3,17+10=?,27,27,8.0471191406,1
-LZecPmyX4c2uzyGR_7Q,6,"Hartford International School",0,1,3,15+10=?,25,25,4.4327583313,1
-LZecQnn4Oijgw10sZU5,6,"Hartford International School",0,1,1,1+10=?,11,9,14.7706832886,1
-LZecSHrmqrmbzqkPcsM,7,"Hartford International School",1,2,3,17+10=?,27,27,28.7630805969,1
-LZecTfHYHnjFahHpevU,6,"Hartford International School",0,1,4,25+10=?,35,35,8.4082298279,1
-LZecTvNhV8zt-Ccx55F,6,"Hartford International School",0,1,1,2+10=?,12,12,12.7708587646,1
-LZecTwdm7syXRwqHmM2,7,"Hartford International School",0,2,4,62+38=?,100,100,4.2383804321,1
-LZecVEtO63g5O3q6ZTH,7,"Hartford International School",1,2,3,15+10=?,25,25,12.0978126526,1
-LZecYGBNAw1MWa8cJh8,7,"Hartford International School",1,2,0,2+2=?,4,4,16.4979724884,1
-LZecYY7eTU9ZVowSKN6,6,"Hartford International School",0,1,4,25+25=?,50,50,5.5875091553,1
-LZecZohRcwWPcJFq090,6,"Hartford International School",0,1,4,42+35=?,77,77,5.2195358276,1
-LZecZylDuC5t_dsWs73,7,"Hartford International School",1,2,0,4+2=?,6,6,7.0258159637,1
-LZecalMo8xNRH_LnbKw,6,"Hartford International School",0,1,4,37+23=?,60,72,7.9798469543,1
-LZecbcbWnFwidZWNYXZ,7,"Hartford International School",1,2,0,6+3=?,9,9,10.8737449646,1
-LZecc-35Ke6GOYWoJ8I,6,"Hartford International School",0,1,1,7+10=?,17,14,37.1510772705,1
-LZecdLQ5TjE6o90tBly,7,"Hartford International School",1,2,0,2+0=?,2,2,7.026676178,1
-LZecfkdHLCYMVDNMLFB,6,"Hartford International School",0,1,1,10+2=?,12,12,15.400598526,1
-LZecg-07a9jJ6cahYs9,7,"Hartford International School",1,2,0,2+8=?,10,10,10.8566627502,1
-LZech4UCkgkhP0Vt9XH,6,"Hartford International School",0,1,4,62+38=?,100,120,4.6672096252,1
-LZeciTR0h0HQwSU6zOe,7,"Hartford International School",1,2,1,5+5=?,10,10,10.1280498505,1
-LZeclZIl_0GmYyDGSVF,7,"Hartford International School",1,2,1,1+10=?,11,11,12.6641979218,1
-LZeclmUPmzbURdys2Op,6,"Hartford International School",0,1,2,10+8=?,18,21,24.6913299561,1
-LZecnc90ZB0raE4SO_o,7,"Hartford International School",1,2,4,25+10=?,35,35,6.274181366,1
-LZecoTPkCzLHXfFTl4y,7,"Hartford International School",1,2,1,2+10=?,12,12,11.9108829498,1
-LZecpOFG1Qxm51PVZc5,6,"Hartford International School",0,1,2,10+7=?,17,17,14.7430801392,1
-LZecpWaNbdxG8bJaFPk,7,"Hartford International School",1,2,0,2+2=?,4,4,10.9160375595,1
-LZecryz8Enp-32k6i2d,7,"Hartford International School",1,2,1,7+10=?,17,17,14.3698234558,1
-LZecsZajetBMf-mTgwZ,7,"Hartford International School",1,2,0,4+2=?,6,6,12.4813890457,1
-LZectVIlJHyTz61T0-x,6,"Hartford International School",0,1,2,10+6=?,16,16,16.8177928925,1
-LZectqbwK7Nxp-bN02U,7,"Hartford International School",0,2,0,2+2=?,4,3,9.0699834824,1
-LZecu5sIBPufPVkpVmu,7,"Hartford International School",1,2,1,10+2=?,12,12,8.6990623474,1
-LZecwJiySUkGvLkICkl,7,"Hartford International School",0,2,0,4+2=?,6,6,10.120932579,1
-LZecx2s85vejFXQOVGI,7,"Hartford International School",1,2,2,10+8=?,18,18,12.088429451,1
-LZeczOtEJzNO0nncSgv,7,"Hartford International School",1,2,2,10+7=?,17,17,9.6192092896,1
-LZeczbu2AIcnkpoNvCR,7,"Hartford International School",0,2,0,6+3=?,9,9,13.5172023773,1
-LZeczsjb0n42Ocxw3Wd,6,"Hartford International School",0,1,2,12+8=?,20,24,26.1558189392,1
-LZed-cZl08UsRbqq4ef,7,"Hartford International School",1,2,0,6+3=?,9,9,33.0224113464,1
-LZed-j1pXzT-5YEBwBp,7,"Hartford International School",0,2,0,2+0=?,2,2,4.5505027771,1
-LZed0uCp-PyiRbmdjQy,7,"Hartford International School",1,2,2,10+6=?,16,16,10.2075309753,1
-LZed1i4Xe8eENE3dt0J,7,"Hartford International School",0,2,0,2+8=?,10,10,8.1298332214,1
-LZed2NR2l9K5ElDvznX,7,"Hartford International School",0,2,1,5+5=?,10,10,2.710144043,1
-LZed30k9xJlqWjCeEsA,7,"Hartford International School",1,2,0,2+0=?,2,2,13.8924684525,1
-LZed3IiIcWk0sY4ZcNs,7,"Hartford International School",0,2,1,1+10=?,11,11,3.7975578307999998,1
-LZed4MxIkjDFomYu_nT,7,"Hartford International School",0,2,1,2+10=?,12,12,4.3663673401,1
-LZed4cIVpbc1vHwB3VS,6,"Hartford International School",0,1,2,11+4=?,15,15,23.514125824,1
-LZed58soyQ7T4hiM-6f,7,"Hartford International School",1,2,2,12+8=?,20,20,17.330745697,1
-LZed5ZGeLFyl1cttFh4,7,"Hartford International School",0,2,1,7+10=?,17,17,4.8750734329,1
-LZed6HYXGEI0hQYmLZO,7,"Hartford International School",0,2,1,10+2=?,12,12,2.9610948563,1
-LZed6IzKnU7hil0JVL6,7,"Hartford International School",1,2,4,25+25=?,50,40,18.1179389954,1
-LZed79VDEtzGVCYEmus,7,"Hartford International School",0,2,2,10+8=?,18,18,3.5795044899,1
-LZed7QtLYMxDxHOXjtt,7,"Hartford International School",1,2,2,11+4=?,15,15,9.3348808289,1
-LZed7h3jCfEEVgqVjnh,7,"Hartford International School",1,2,0,2+8=?,10,10,19.1559486389,1
-LZed7p5oG0i9U-HCGSx,7,"Hartford International School",0,2,2,10+7=?,17,17,2.7269239426,1
-LZed8_RVcKdlU_OPF_0,7,"Hartford International School",0,2,2,10+6=?,16,16,3.0949010849,1
-LZed9jQq1od6f545HRe,7,"Hartford International School",1,2,1,5+5=?,10,10,8.342880249,1
-LZedAaXbYvoxB4IuuhS,7,"Hartford International School",1,2,4,42+35=?,77,62,17.5705184937,1
-LZedBnQeOr77DTMicF6,6,"Hartford International School",0,1,3,7+13=?,20,16,29.368221283,1
-LZedCQ-lkregCf6XBYH,7,"Hartford International School",1,2,1,1+10=?,11,11,10.9795074463,1
-LZedFBHMa8-K-wt1AEa,7,"Hartford International School",1,2,1,2+10=?,12,12,11.3428564072,1
-LZedGhbVQU5oEOiQRyF,6,"Hartford International School",0,1,3,3+12=?,15,15,20.1246871948,1
-LZedHlrq-DQ-MTbOggB,7,"Hartford International School",0,2,2,12+8=?,20,16,37.6566734314,1
-LZedHrUbhS_UAWZbXO_,7,"Hartford International School",1,2,3,7+13=?,20,24,42.7498245239,1
-LZedJ2-72UZROn_NZ6-,7,"Hartford International School",1,2,4,37+23=?,60,72,34.5907707214,1
-LZedJx33s-Y1NjO2r-v,7,"Hartford International School",1,2,1,7+10=?,17,14,19.5065193176,1
-LZedLP4eo0IvwSpZI6q,6,"Hartford International School",0,1,3,0+20=?,20,20,19.2151451111,1
-LZedMmofXQyhBxUn0BO,7,"Hartford International School",0,2,2,11+4=?,15,15,20.5370750427,1
-LZedOY4ZiyFE_UlxT7g,7,"Hartford International School",1,2,3,3+12=?,15,12,27.3349533081,1
-LZedOeTTsKABUs5ubZU,6,"Hartford International School",0,1,3,17+10=?,27,27,13.3377304077,1
-LZedOlVlu3ZJ-sKDi1B,7,"Hartford International School",1,2,1,10+2=?,12,12,19.740032196,1
-LZedQ7tlVnipX_v5pbQ,7,"Hartford International School",0,2,3,7+13=?,20,16,13.7007884979,1
-LZedRJovSryD-YazU4O,7,"Hartford International School",1,2,3,0+20=?,20,20,11.3861646652,1
-LZedRSqvXjgkOY_nQf0,7,"Hartford International School",0,2,3,3+12=?,15,15,5.4370632172,1
-LZedRlvVapZGJgObM4b,7,"Hartford International School",1,2,2,10+8=?,18,18,12.3139457703,1
-LZedSHOQrnqq5Sz1VDn,7,"Hartford International School",0,2,3,0+20=?,20,20,3.3621749878,1
-LZedSKSXcAyD_lawNIx,6,"Hartford International School",0,1,3,15+10=?,25,20,15.0384025574,1
-LZedWqKvfexJq6PLxbq,7,"Hartford International School",1,2,4,62+38=?,100,80,4.3228721619,1
-LZedXRpkA6M8WWfVeGg,7,"Hartford International School",0,2,3,17+10=?,27,27,21.1452064514,1
-LZedXSRfL5ElWaFr7VI,6,"Hartford International School",0,1,4,25+10=?,35,42,3.7320222855000003,1
-LZedXUld0ITEwXppZs3,7,"Hartford International School",1,2,3,17+10=?,27,27,25.2773246765,1
-LZed_9M7e2yiKJ0ZI4t,7,"Hartford International School",0,2,3,15+10=?,25,20,11.101644516,1
-LZed_lZ3bkGmBkXKbyA,6,"Hartford International School",0,1,4,25+25=?,50,50,3.6060695648000003,1
-LZed_pasdBrAhCwHBNq,7,"Hartford International School",1,2,3,15+10=?,25,25,13.6844711304,1
-LZed_uC1XZFr2-D2NaK,7,"Hartford International School",1,2,2,10+7=?,17,14,37.3905715942,1
-LZedaLB9kiy-3KgShwW,6,"Hartford International School",0,1,4,42+35=?,77,77,2.3463249207,1
-LZedav_Qz7ostLd7s8E,6,"Hartford International School",0,1,4,37+23=?,60,48,2.3935642242,1
-LZedcMZLdJYwXkHj2g6,7,"Hartford International School",0,2,4,25+10=?,35,35,8.4650650024,1
-LZedct3B2E62jzNyYmU,6,"Hartford International School",0,1,4,62+38=?,100,100,2.2833595276,1
-LZedjvvD2h1i-yqkh8z,7,"Hartford International School",0,2,4,25+25=?,50,40,11.1583328247,1
-LZedlfmTsKZI1LdovB6,8,"Hartford International School",1,2,0,2+2=?,4,4,6.2821874618999995,1
-LZedmLFpeUkjBSj0WsA,7,"Hartford International School",1,2,4,25+10=?,35,28,34.0597305298,1
-LZedmi-Z8-xgqAa57lC,8,"Hartford International School",1,2,0,4+2=?,6,6,4.2384529114,1
-LZedmzitHxvqF2wY9t8,7,"Hartford International School",0,2,4,42+35=?,77,62,12.5227041245,1
-LZedomSIh4z9az1Z6j6,7,"Hartford International School",0,2,4,37+23=?,60,72,7.3440103531,1
-LZedosAkY780iDNKEpY,8,"Hartford International School",1,2,0,6+3=?,9,9,8.8434762955,1
-LZedq7jELJ9Nzgl71Nq,8,"Hartford International School",1,2,0,2+0=?,2,2,5.1562786102,1
-LZedrWek3ZNd4QChHDe,8,"Hartford International School",1,2,0,2+8=?,10,10,5.6902370453,1
-LZedsGoLhnU8gJPsTeK,7,"Hartford International School",1,2,2,10+6=?,16,19,75.2343826294,1
-LZedt1eYlNI6puj70QD,8,"Hartford International School",1,2,1,5+5=?,10,10,6.2069740295,1
-LZedu3aa9XN6J3CWNx4,8,"Hartford International School",1,2,1,1+10=?,11,11,4.2216644287,1
-LZedvCsqjL_F2bb1gUR,8,"Hartford International School",1,2,1,2+10=?,12,12,4.6888618469,1
-LZedw53rYrxxV5dKaFO,7,"Hartford International School",0,2,4,62+38=?,100,80,9.1173591614,1
-LZedwyxrlDS3x5lF5oG,7,"Hartford International School",1,2,2,12+8=?,20,20,19.2685108185,1
-LZedxfsA5QO2gkR93yi,8,"Hartford International School",1,2,1,7+10=?,17,17,10.1119003296,1
-LZedyz_zdT92zcOjY5F,8,"Hartford International School",1,2,1,10+2=?,12,12,5.3442306519,1
-LZedzPa0gnqzImDfGbs,7,"Hartford International School",1,2,2,11+4=?,15,15,9.9620790482,1
-LZedzQtHimT48ZZImyK,6,"Hartford International School",0,2,0,2+2=?,4,4,11.5678548813,1
-LZee-HLvFFwW4fFPlWs,7,"Hartford International School",1,2,4,25+25=?,50,50,28.573261261,1
-LZee1E6YQrENlyYxZOa,8,"Hartford International School",1,2,2,10+8=?,18,18,13.2823991776,1
-LZee1WS4iQJ4WADJAeO,6,"Hartford International School",0,2,0,4+2=?,6,6,12.6448869705,1
-LZee2esepz_aYdFOa7C,8,"Hartford International School",1,2,2,10+7=?,17,17,5.8736038208,1
-LZee3E_tbaAp-XlxURc,11,"Hartford International School",1,5,0,2+2=?,4,4,4.3724489212,1
-LZee46G8dMhjvhdIqnz,11,"Hartford International School",1,5,0,4+2=?,6,6,3.5861225128000003,1
-LZee49EIduFj10DfdTN,6,"Hartford International School",0,2,0,6+3=?,9,9,10.8024406433,1
-LZee4Buh_ysVoODPmDg,8,"Hartford International School",1,2,2,10+6=?,16,16,6.2740726471,1
-LZee4n082yco75vNwIL,11,"Hartford International School",1,5,0,6+3=?,9,9,2.8017168045,1
-LZee5TkRy9yMsjhvp8u,11,"Hartford International School",1,5,0,2+0=?,2,2,2.8011865616,1
-LZee5npTba3DBqtOJwN,7,"Hartford International School",1,2,3,7+13=?,20,20,30.2855300903,1
-LZee6fcFqZBVrwrj-2l,11,"Hartford International School",1,5,0,2+8=?,10,10,4.9205331802,1
-LZee75lgg4E2KFR8avN,11,"Hartford International School",1,5,1,5+5=?,10,10,1.734046936,1
-LZee7HXSJetp2enPFyX,6,"Hartford International School",0,2,0,2+0=?,2,2,12.8180427551,1
-LZee7Y8Mjp_q3aD4x9c,11,"Hartford International School",1,5,1,1+10=?,11,11,1.8181400299,1
-LZee80O9BKnur40cEdR,11,"Hartford International School",1,5,1,2+10=?,12,12,1.934633255,1
-LZee9I-gcsnj0oO2z2K,6,"Hartford International School",0,2,0,2+8=?,10,10,8.2199478149,1
-LZee9LORbuy6wmZ73hB,11,"Hartford International School",1,5,1,7+10=?,17,17,5.4369926453,1
-LZee9MluyeX819BMNxz,8,"Hartford International School",1,2,2,12+8=?,20,20,21.1749610901,1
-LZee9nXZqgLF1SMrCmr,11,"Hartford International School",1,5,1,10+2=?,12,12,1.8680171966999999,1
-LZeeALunD4svvFRLgfN,6,"Hartford International School",0,2,1,5+5=?,10,10,4.356241703,1
-LZeeAO45ViVheO8cm4U,11,"Hartford International School",1,5,2,10+8=?,18,18,2.4017219543,1
-LZeeAnf_a5W7pXKKUdV,11,"Hartford International School",1,5,2,10+7=?,17,17,1.7012329102,1
-LZeeBCSpqyXPLrr4WN0,11,"Hartford International School",1,5,2,10+6=?,16,16,1.6511955261,1
-LZeeBKcUbSCT5AJAlu7,6,"Hartford International School",0,2,1,1+10=?,11,11,4.0154910088,1
-LZeeBWClUx-pWkQh7Fq,7,"Hartford International School",1,2,4,42+35=?,77,77,50.0960121155,1
-LZeeBnicIczyyMKBRcN,8,"Hartford International School",1,2,0,2+2=?,4,4,6.07554245,1
-LZeeDPQGcFF_YGc566Q,8,"Hartford International School",1,2,2,11+4=?,15,15,16.548707962,1
-LZeeDesDlbCnsZLqTba,11,"Hartford International School",1,5,2,12+8=?,20,20,10.0742301941,1
-LZeeDmq0ry5EZ3wS0p-,7,"Hartford International School",1,2,3,3+12=?,15,15,32.7012176514,1
-LZeeEQ38w_7qmOGHx8M,11,"Hartford International School",1,5,2,11+4=?,15,15,3.0853767395,1
-LZeeEi9osBwTg9gxADo,6,"Hartford International School",0,2,1,2+10=?,12,12,13.8574008942,1
-LZeeFVDbA3ZrbUBRk3x,8,"Hartford International School",1,2,0,4+2=?,6,6,15.1398544312,1
-LZeeFXg-ufkkUnuLUES,7,"Hartford International School",1,2,3,0+20=?,20,20,7.1584320068,1
-LZeeFo9stcr_lzCOXCT,11,"Hartford International School",1,5,3,7+13=?,20,20,5.703754425,1
-LZeeHT-wxhVxjpr3_ak,11,"Hartford International School",1,5,3,3+12=?,15,15,6.7603878975,1
-LZeeI5fI-SJJBfgcKXj,11,"Hartford International School",1,5,3,0+20=?,20,20,2.6023635864,1
-LZeeIa2uLVnUrO7Fm4D,8,"Hartford International School",1,2,3,7+13=?,20,20,21.2251434326,1
-LZeeIjUubthgUOWulTy,6,"Hartford International School",0,2,1,7+10=?,17,17,16.4713783264,1
-LZeeIyA5_cuYy0_VtH0,11,"Hartford International School",1,5,3,17+10=?,27,27,3.55235672,1
-LZeeJj4w9x7zEVZ8wuI,8,"Hartford International School",1,2,0,6+3=?,9,9,17.3308944702,1
-LZeeK-cUfkmKF8uGqUQ,11,"Hartford International School",1,5,3,15+10=?,25,25,4.2524080276,1
-LZeeKgBvfmC5IRI4ZFP,8,"Hartford International School",1,2,0,2+0=?,2,2,3.91456604,1
-LZeeKp6MgWlMwZJwYUY,6,"Hartford International School",0,2,1,10+2=?,12,12,8.5506477356,1
-LZeeL7GcgVJLKAgQP91,7,"Hartford International School",1,2,4,37+23=?,60,48,39.3567352295,1
-LZeeM2JGXbQLlZ3ym8j,7,"Hartford International School",1,2,3,17+10=?,27,27,26.6648178101,1
-LZeeMn6Dxws_OfpMv4x,8,"Hartford International School",1,2,3,3+12=?,15,15,17.2202796936,1
-LZeeMuwWj7o2ObQRLoR,8,"Hartford International School",1,2,0,2+8=?,10,10,9.1337242126,1
-LZeeMypCCJHOHCd1eAW,11,"Hartford International School",1,5,4,25+10=?,35,35,9.539648056,1
-LZeeNgDfpMsoGlg4UNx,8,"Hartford International School",1,2,3,0+20=?,20,20,3.6542892456000002,1
-LZeeNnt-zUQJKRJMdS-,8,"Hartford International School",1,2,1,5+5=?,10,10,3.6471481323,1
-LZeeOgcXmjppLjzCTKW,8,"Hartford International School",1,2,1,1+10=?,11,11,3.6302986145,1
-LZeeOt2h4ispwIK_7PZ,11,"Hartford International School",1,5,4,25+25=?,50,50,1.9513397217000001,1
-LZeePtyYO3LvKgo1lkU,8,"Hartford International School",1,2,1,2+10=?,12,12,4.9419474602,1
-LZeeQDYbw-UKOvwXZgN,11,"Hartford International School",1,5,4,42+35=?,77,77,5.4699020386,1
-LZeeQmhdekJU4i08j-K,8,"Hartford International School",1,2,1,7+10=?,17,17,3.6301946640000002,1
-LZeeRigWVhzqEUiuPII,11,"Hartford International School",1,5,4,37+23=?,60,60,6.1542053223,1
-LZeeRua6_F1aFyJOfDl,8,"Hartford International School",1,2,1,10+2=?,12,12,4.6004867554,1
-LZeeSdebmUTNnbS9nS_,8,"Hartford International School",1,2,2,10+8=?,18,18,3.011218071,1
-LZeeSqHaPLnSezUlFsC,8,"Hartford International School",1,2,3,17+10=?,27,27,21.1208629608,1
-LZeeTUT4_x2BIIPG21o,8,"Hartford International School",1,2,2,10+7=?,17,17,3.4461288452,1
-LZeeU9Fr8YIQlgTy6kr,6,"Hartford International School",0,2,2,10+8=?,18,18,38.2061500549,1
-LZeeUJGm2VY7B3AymzJ,8,"Hartford International School",1,2,2,10+6=?,16,16,3.3792877197,1
-LZeeUaaFElQwJkUCrbW,7,"Hartford International School",1,2,3,15+10=?,25,25,35.0205192566,1
-LZeeWpW3yERSYXOPzsB,6,"Hartford International School",0,2,2,10+7=?,17,17,10.9599151611,1
-LZeeX8tga9eOZknB_MV,8,"Hartford International School",1,2,3,15+10=?,25,25,17.6377124786,1
-LZeeXORCxdwi21PccIo,11,"Hartford International School",1,5,4,62+38=?,100,100,13.8690567017,1
-LZeeYvN1Lp3zRWQKo7B,8,"Hartford International School",1,2,2,12+8=?,20,20,18.8871307373,1
-LZee_D_KZroVsuomo4_,6,"Hartford International School",0,2,2,10+6=?,16,16,13.888870239300001,1
-LZeedKH_nQeAwmG2abE,6,"Hartford International School",0,2,2,12+8=?,20,20,16.8059024811,1
-LZeedSqnZYLNtnonNPJ,8,"Hartford International School",1,2,2,11+4=?,15,15,22.6777439117,1
-LZeeelNq4xFZriZlkd5,10,"Hartford International School",1,5,0,2+2=?,4,4,2.4552853107,1
-LZeefc_eZqyEZGZGnvk,8,"Hartford International School",1,2,4,25+10=?,35,35,15.3807573318,1
-LZeefyFw2j_bE4dKH77,10,"Hartford International School",1,5,0,4+2=?,6,6,4.9204111099,1
-LZeeh0jWBoUZRQygvIb,10,"Hartford International School",1,5,0,6+3=?,9,9,4.3199472427,1
-LZeehh0pIw0PWSUqw0b,10,"Hartford International School",1,5,0,2+0=?,2,2,2.7687492370999998,1
-LZeej5_-NfQGbFAWAjW,8,"Hartford International School",1,2,3,7+13=?,20,20,23.0860824585,1
-LZeej6PYV4b_veDJjtG,10,"Hartford International School",1,5,0,2+8=?,10,10,5.7877264023,1
-LZeejdqpAwDa8K8_w26,10,"Hartford International School",1,5,1,5+5=?,10,10,2.201675415,1
-LZeek98xe19Kp7AQXG0,10,"Hartford International School",1,5,1,1+10=?,11,11,2.0682353973,1
-LZeekta6d7UIzMUkTko,10,"Hartford International School",1,5,1,2+10=?,12,12,3.0356578827,1
-LZeel7E54FCNBj1x8bZ,7,"Hartford International School",1,2,4,25+10=?,35,35,40.3107032776,1
-LZeelavqhnmxgzDSO0C,10,"Hartford International School",1,5,1,7+10=?,17,17,2.9016819,1
-LZeeluT-1nPzUaXtILd,6,"Hartford International School",0,2,2,11+4=?,15,15,35.147315979,1
