id,edad,escuela,genero,grado,loID,problema,respuesta,respuestaJ,tiempo,tipo,userID
-LaQiICmVWoFyLI3GrGQ,7,Hartford International School,1,2,2,6+11=?,17,17,15.958051681518555,1,-LaQi1TNT7jOZB8JhQvj
-LaQiIDyRkYUbTFwh_2d,7,Hartford International School,1,2,2,6+11=?,17,17,9.475814819335938,1,-LaQh1HJBXj2NmVWKIP4
-LaQiIWiXYBekR3isGqz,7,Hartford International School,1,2,3,40+10=?,50,50,8.2393798828125,1,-LaQhhm_vR6tuxzuynFB
-LaQiIyzqDL38sY5Voev,8,Hartford International School,1,2,3,17+10=?,27,27,12.066207885742188,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQiJ-GYAmSYONCKtxH,7,Hartford International School,1,2,2,3+30=?,33,33,8.664707183837889,1,-LaQhMREKbRBnrk5U0Hp
-LaQiJty9ysuYCTOUSaR,7,Hartford International School,1,2,4,17+25=?,42,34,5.649139404296875,1,-LaQhhm_vR6tuxzuynFB
-LaQiKSZTtPpGdt1-1mw,6,Hartford International School,0,2,2,6+11=?,17,17,13.737640380859375,1,-LaQhst9YajSK8QQw_Jq
-LaQiL-og7QwT0hv1Zl2,8,Hartford International School,1,2,4,42+35=?,77,77,23.69842529296875,1,-LaQh2t1hztnBh_TtPAt
-LaQiLoRVjj6ftrCb6mI,7,Hartford International School,1,2,4,25+25=?,50,60,7.837554931640625,1,-LaQhhm_vR6tuxzuynFB
-LaQiN0V79kC4fp-vZtY,7,Hartford International School,1,2,4,42+35=?,77,-,4.930164337158203,1,-LaQhhm_vR6tuxzuynFB
-LaQiN8NVp9cjJ_H_SQn,6,Hartford International School,0,2,2,7+17=?,24,24,10.98371696472168,1,-LaQhst9YajSK8QQw_Jq
-LaQiOC5ffl0yBDr8PIj,7,Hartford International School,1,2,2,7+17=?,24,24,24.53279113769531,1,-LaQi1TNT7jOZB8JhQvj
-LaQiOXNB2q124jej8-_,7,Hartford International School,1,2,4,46+37=?,83,67,6.2004241943359375,1,-LaQhhm_vR6tuxzuynFB
-LaQiP15ZBhFzFAZRoWv,7,Hartford International School,1,2,3,13+10=?,23,23,24.69189453125,1,-LaQhMREKbRBnrk5U0Hp
-LaQiP2a7jslKpLXO52I,7,Hartford International School,1,2,2,7+17=?,24,24,27.94418334960937,1,-LaQh1HJBXj2NmVWKIP4
-LaQiP5sWUmTnqROJyxj,7,Hartford International School,1,2,4,46+37=?,83,-,42.154293060302734,1,-LaQh2oGHxt5CqcpVdaZ
-LaQiPRLwxIOXctsSPiO,7,Hartford International School,1,2,4,61+39=?,100,80,3.6965155601501465,1,-LaQhhm_vR6tuxzuynFB
-LaQiQt6P-OFuPKrcDIp,6,Hartford International School,0,2,2,8+21=?,29,29,15.341772079467773,1,-LaQhst9YajSK8QQw_Jq
-LaQiRNffVQW1tMCWGZh,8,Hartford International School,1,2,3,33+10=?,43,43,34.396697998046875,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQiS-UYYFMRGx36T4c,7,Hartford International School,1,2,2,8+21=?,29,29,15.57577133178711,1,-LaQi1TNT7jOZB8JhQvj
-LaQiSDTblfxAwxh2Ult,8,Hartford International School,1,2,4,46+37=?,83,-,29.53339958190918,1,-LaQh2t1hztnBh_TtPAt
-LaQiTGgMqQiebAG3kVQ,7,Hartford International School,1,2,2,3+30=?,33,33,5.197925567626953,1,-LaQi1TNT7jOZB8JhQvj
-LaQiU1fIvESV4LWdIn5,8,Hartford International School,1,2,3,40+10=?,50,50,10.880115509033203,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQiUI8iE4YcFuxpFnq,6,Hartford International School,0,2,2,3+30=?,33,33,13.954906463623047,1,-LaQhst9YajSK8QQw_Jq
-LaQiV7rz7la5gla739N,7,Hartford International School,1,2,0,1+3=?,4,3,177.7111358642578,1,-LaQhoTJWfMhp-Aq-SOe
-LaQiWRij-5_dVGSpKPX,8,Hartford International School,1,2,4,17+25=?,42,50,9.86050796508789,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQiWciaWMz7_bLPf06,7,Hartford International School,1,2,4,61+39=?,100,80,30.83388710021973,1,-LaQh2oGHxt5CqcpVdaZ
-LaQiXDd6cFq-HOJUTWG,6,Hartford International School,0,2,3,13+10=?,23,23,11.998798370361328,1,-LaQhst9YajSK8QQw_Jq
-LaQiXJrjfXkKED0CUVY,7,Hartford International School,1,2,3,22+10=?,32,-,33.956436157226555,1,-LaQhMREKbRBnrk5U0Hp
-LaQiXhB3bBrJ_RWGyAe,8,Hartford International School,1,2,4,61+39=?,100,100,22.44517707824707,1,-LaQh2t1hztnBh_TtPAt
-LaQiYCPUTOu4g-MD3ER,7,Hartford International School,1,2,0,4+2=?,6,5,12.572919845581055,1,-LaQhoTJWfMhp-Aq-SOe
-LaQiYI-iTTCIeUSpoIk,8,Hartford International School,1,2,4,25+25=?,50,60,7.5701637268066415,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQi_pVeysAXiNG2UzB,6,Hartford International School,0,2,3,22+10=?,32,32,14.75861644744873,1,-LaQhst9YajSK8QQw_Jq
-LaQiazoAkHBtcs9Gelg,7,Hartford International School,1,2,0,4+3=?,7,8,15.512678146362305,1,-LaQhoTJWfMhp-Aq-SOe
-LaQicGsPtkkSPlt36UK,8,Hartford International School,1,2,4,42+35=?,77,77,20.392332077026367,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQicdKUe9BPNM-RJlg,7,Hartford International School,1,2,0,3+1=?,4,4,6.753189086914063,1,-LaQhoTJWfMhp-Aq-SOe
-LaQidZE5uYc9cTFLWE0,7,Hartford International School,1,2,3,13+10=?,23,23,46.23080062866211,1,-LaQi1TNT7jOZB8JhQvj
-LaQidhpFAYdHmmji84h,6,Hartford International School,0,2,3,17+10=?,27,27,15.893426895141602,1,-LaQhst9YajSK8QQw_Jq
-LaQie7dXErzuCnWr1mw,8,Hartford International School,1,2,4,46+37=?,83,83,7.603426933288574,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQif3wP4HBcTAWBDeG,7,Hartford International School,1,2,0,6+4=?,10,10,9.96044921875,1,-LaQhoTJWfMhp-Aq-SOe
-LaQiiT3SEAecYItAVDW,7,Hartford International School,1,2,1,1+10=?,11,11,13.895343780517578,1,-LaQhoTJWfMhp-Aq-SOe
-LaQiiWqEp83BYk0O7rA,7,Hartford International School,1,2,3,17+10=?,27,27,49.98429489135742,1,-LaQhMREKbRBnrk5U0Hp
-LaQij5kyQIVQH_PzkN5,6,Hartford International School,0,2,3,33+10=?,43,43,22.07696914672852,1,-LaQhst9YajSK8QQw_Jq
-LaQijAg-Kit6aZwBvKF,8,Hartford International School,1,2,4,61+39=?,100,100,20.6737117767334,1,-LaQhE9hbqvZoI0Tv0XJ
-LaQilMHhC5j1WKen9Wd,7,Hartford International School,1,2,3,33+10=?,43,-,11.60131549835205,1,-LaQhMREKbRBnrk5U0Hp
-LaQimICfJ-ialgHrpw2,7,Hartford International School,1,2,1,3+10=?,13,13,15.685786247253418,1,-LaQhoTJWfMhp-Aq-SOe
-LaQimlYvdk4WYTqhj8O,6,Hartford International School,0,2,3,40+10=?,50,50,15.02398681640625,1,-LaQhst9YajSK8QQw_Jq
-LaQip0tkXc9vF-LHai3,7,Hartford International School,1,2,1,5+10=?,15,15,11.180681228637695,1,-LaQhoTJWfMhp-Aq-SOe
-LaQipvzb1PBHL2eGbJH,7,Hartford International School,1,2,3,22+10=?,32,26,50.65643692016602,1,-LaQi1TNT7jOZB8JhQvj
-LaQirCnaNuTwxtwjfmy,7,Hartford International School,1,2,2,8+21=?,29,29,119.43376159667969,1,-LaQh1HJBXj2NmVWKIP4
-LaQis7nRRo2mcHtxMN_,7,Hartford International School,1,2,3,40+10=?,50,-,27.74497985839844,1,-LaQhMREKbRBnrk5U0Hp
-LaQitPYjtbJhi1-MPTl,7,Hartford International School,1,2,1,7+10=?,17,17,17.962448120117188,1,-LaQhoTJWfMhp-Aq-SOe
-LaQivnWE_OhJyrZzZn3,7,Hartford International School,1,2,3,17+10=?,27,27,24.03186416625977,1,-LaQi1TNT7jOZB8JhQvj
-LaQiw293jMTkS1wFrOi,7,Hartford International School,1,2,1,0+10=?,10,10,10.788692474365234,1,-LaQhoTJWfMhp-Aq-SOe
-LaQj-5PRvUJdfP13d9l,7,Hartford International School,1,2,2,2+12=?,14,-,16.570255279541016,1,-LaQhoTJWfMhp-Aq-SOe
-LaQj-A9jy7-exrfdKub,7,Hartford International School,1,2,3,33+10=?,43,43,17.885818481445312,1,-LaQi1TNT7jOZB8JhQvj
-LaQj0S73mwrXGcvVeVp,6,Hartford International School,0,2,4,17+25=?,42,42,60.11768341064453,1,-LaQhst9YajSK8QQw_Jq
-LaQj2P9oNAFy12zdIYl,6,Hartford International School,0,2,4,25+25=?,50,60,7.990693092346191,1,-LaQhst9YajSK8QQw_Jq
-LaQj391UAXQO6UI80sl,7,Hartford International School,1,2,3,40+10=?,50,60,16.310766220092773,1,-LaQi1TNT7jOZB8JhQvj
-LaQj5iSUl7ynnkkeeJc,6,Hartford International School,0,2,4,42+35=?,77,77,13.587610244750975,1,-LaQhst9YajSK8QQw_Jq
-LaQj76KzgcsG9yJErff,7,Hartford International School,1,2,2,3+30=?,33,33,69.19924163818361,1,-LaQh1HJBXj2NmVWKIP4
-LaQj7rgKAKvz5ko5ds_,7,Hartford International School,1,2,4,17+25=?,42,34,68.49249267578125,1,-LaQhMREKbRBnrk5U0Hp
-LaQj7vTtElaF0pI-ugA,6,Hartford International School,0,2,4,46+37=?,83,99,9.024024963378906,1,-LaQhst9YajSK8QQw_Jq
-LaQj85e3_vY0QX7tEMa,7,Hartford International School,1,2,2,6+11=?,17,20,36.89604949951172,1,-LaQhoTJWfMhp-Aq-SOe
-LaQj8yMV1G7Ny32xE8M,6,Hartford International School,0,2,4,61+39=?,100,100,4.278299331665038,1,-LaQhst9YajSK8QQw_Jq
-LaQj93gCjjJ-1_9kGPW,7,Hartford International School,1,2,4,25+25=?,50,60,4.922191619873047,1,-LaQhMREKbRBnrk5U0Hp
-LaQjBPMWb8U8656Nehi,7,Hartford International School,1,2,3,13+10=?,23,23,17.600818634033203,1,-LaQh1HJBXj2NmVWKIP4
-LaQjHVDNRtLMJt8FREB,7,Hartford International School,1,2,4,42+35=?,77,-,34.522598266601555,1,-LaQhMREKbRBnrk5U0Hp
-LaQjJfweTVRcR_Mc2-k,7,Hartford International School,1,2,4,46+37=?,83,-,8.942300796508789,1,-LaQhMREKbRBnrk5U0Hp
-LaQjKjUIQmiY9x7PGDM,7,Hartford International School,1,2,4,61+39=?,100,80,4.3212013244628915,1,-LaQhMREKbRBnrk5U0Hp
-LaQjKt0CxA8R0-JeNU-,7,Hartford International School,1,2,2,7+17=?,24,-,52.36286544799805,1,-LaQhoTJWfMhp-Aq-SOe
-LaQjLOXpvV4_ZEcW3JJ,7,Hartford International School,1,2,4,17+25=?,42,34,74.70612335205078,1,-LaQi1TNT7jOZB8JhQvj
-LaQjQkPG1fjykmmHQZi,7,Hartford International School,1,2,4,25+25=?,50,60,21.93014144897461,1,-LaQi1TNT7jOZB8JhQvj
-LaQjT2cxbe8PSFuWYM6,7,Hartford International School,1,2,2,8+21=?,29,-,33.44286346435547,1,-LaQhoTJWfMhp-Aq-SOe
-LaQjULIKQm2958IJ7ri,7,Hartford International School,1,2,3,22+10=?,32,32,77.53538513183594,1,-LaQh1HJBXj2NmVWKIP4
-LaQjYOklOVlF1L8Yedy,7,Hartford International School,1,2,4,42+35=?,77,-,31.319232940673828,1,-LaQi1TNT7jOZB8JhQvj
-LaQjbA6D0D6bM0Zg0HV,7,Hartford International School,1,2,3,17+10=?,27,27,32.02070999145508,1,-LaQh1HJBXj2NmVWKIP4
-LaQjcQJ5Wu-BdVgVeRS,7,Hartford International School,1,2,2,3+30=?,33,33,42.47614288330078,1,-LaQhoTJWfMhp-Aq-SOe
-LaQjdsyVaoPXdRty3nx,7,Hartford International School,1,2,3,13+10=?,23,19,5.9940757751464835,1,-LaQhoTJWfMhp-Aq-SOe
-LaQjixxMp40QthCwRqH,7,Hartford International School,1,2,3,33+10=?,43,43,31.91516876220703,1,-LaQh1HJBXj2NmVWKIP4
-LaQjjLLyhKpaQRTVNRZ,7,Hartford International School,1,2,4,46+37=?,83,83,48.91925811767578,1,-LaQi1TNT7jOZB8JhQvj
-LaQjm6uE8pyjXNDvB2d,7,Hartford International School,1,2,4,61+39=?,100,100,11.363800048828125,1,-LaQi1TNT7jOZB8JhQvj
-LaQjmo44B1XAsZs3Ijr,7,Hartford International School,1,2,3,40+10=?,50,50,15.739008903503418,1,-LaQh1HJBXj2NmVWKIP4
-LaQjr6uYptvbxoNHqMx,7,Hartford International School,1,2,3,22+10=?,32,32,54.20196533203125,1,-LaQhoTJWfMhp-Aq-SOe
-LaQk1Wh1RLibWaUBb8h,7,Hartford International School,1,2,3,17+10=?,27,27,46.69661712646485,1,-LaQhoTJWfMhp-Aq-SOe
-LaQk4tnGxpoED9XMcwE,7,Hartford International School,1,2,3,33+10=?,43,-,13.828983306884766,1,-LaQhoTJWfMhp-Aq-SOe
-LaQk7nTrsNy3AWQlTPu,7,Hartford International School,1,2,4,17+25=?,42,34,90.0797348022461,1,-LaQh1HJBXj2NmVWKIP4
-LaQkE4iZwaIVYFY-DCl,7,Hartford International School,1,2,4,25+25=?,50,50,25.74186706542969,1,-LaQh1HJBXj2NmVWKIP4
-LaQkFCJGNr05j0EvdWZ,7,Hartford International School,1,2,3,40+10=?,50,-,42.17723846435547,1,-LaQhoTJWfMhp-Aq-SOe
-LaQkOv_rfnXhO8acBxl,7,Hartford International School,1,2,4,42+35=?,77,-,44.43518447875977,1,-LaQh1HJBXj2NmVWKIP4
-LaQkP1ZUD2vds3vr5U2,7,Hartford International School,1,2,4,17+25=?,42,-,40.27595138549805,1,-LaQhoTJWfMhp-Aq-SOe
-LaQkQ2S4vJ6xwXl-DF2,7,Hartford International School,1,2,4,25+25=?,50,-,4.1521244049072275,1,-LaQhoTJWfMhp-Aq-SOe
-LaQkQ_TK08FTWSpyUll,7,Hartford International School,1,2,4,46+37=?,83,-,6.773170471191406,1,-LaQh1HJBXj2NmVWKIP4
-LaQkR7pxHLj9e_CilDr,7,Hartford International School,1,2,4,42+35=?,77,-,4.439044952392578,1,-LaQhoTJWfMhp-Aq-SOe
-LaQkTt6crB0g_ija9nY,7,Hartford International School,1,2,4,61+39=?,100,80,13.520499229431152,1,-LaQh1HJBXj2NmVWKIP4
-LaQkTv5pxIpQ9xG1LHx,7,Hartford International School,1,2,4,46+37=?,83,-,11.41046905517578,1,-LaQhoTJWfMhp-Aq-SOe
-LaQkUe2NSyE6rGk_XP8,7,Hartford International School,1,2,4,61+39=?,100,-,3.00369644165039,1,-LaQhoTJWfMhp-Aq-SOe
-LaQlEgbiyhaALxQxCPL,8,Hartford International School,1,2,0,1+3=?,4,4,6.843494415283202,1,-LaQlCYDWcllecH9ADpR
-LaQlEzx6v3VWjbnu0Hl,7,Hartford International School,0,2,0,1+3=?,4,4,4.441658973693848,1,-LaQlDRNmwh1k9g5jKkn
-LaQlFz1MKgIfrSFG0Ci,7,Hartford International School,0,2,0,4+2=?,6,6,4.037400245666504,1,-LaQlDRNmwh1k9g5jKkn
-LaQlGEj-FrAOlWDe4dT,8,Hartford International School,1,2,0,4+2=?,6,6,6.3401527404785165,1,-LaQlCYDWcllecH9ADpR
-LaQlHAPQDDicH2cxSJv,7,Hartford International School,0,2,0,4+3=?,7,7,4.8878679275512695,1,-LaQlDRNmwh1k9g5jKkn
-LaQlHUhLlRFfUIQZpd_,8,Hartford International School,1,2,0,4+3=?,7,7,5.121562957763672,1,-LaQlCYDWcllecH9ADpR
-LaQlHq9mWEp9kBLiXLM,7,Hartford International School,0,2,0,3+1=?,4,4,2.7364931106567383,1,-LaQlDRNmwh1k9g5jKkn
-LaQlIJJQkgApxjQRhMS,8,Hartford International School,1,2,0,3+1=?,4,4,3.3700523376464844,1,-LaQlCYDWcllecH9ADpR
-LaQlJAeiPCQyiMJVjIE,7,Hartford International School,0,2,0,6+4=?,10,10,5.471963882446289,1,-LaQlDRNmwh1k9g5jKkn
-LaQlJW_fgavUGNdKx8L,7,Hartford International School,1,2,0,1+3=?,4,4,6.321260929107666,1,-LaQlHhcmDlTsaORyTHX
-LaQlJp5rMHiTYiS1CZq,7,Hartford International School,0,2,1,1+10=?,11,11,2.652658462524414,1,-LaQlDRNmwh1k9g5jKkn
-LaQlJq3ZPFoF-WqGQLw,7,Hartford International School,1,2,0,1+3=?,4,4,29.45052528381348,1,-LaQlCMssK0ngo08FDyr
-LaQlK3E-cNqbV8M2AKo,8,Hartford International School,1,2,0,1+3=?,4,4,11.435880661010742,1,-LaQlH-cfLJ1kt2YoH4-
-LaQlK4l8texB7RaAkDs,8,Hartford International School,1,2,0,6+4=?,10,10,7.257709503173827,1,-LaQlCYDWcllecH9ADpR
-LaQlKnuklb-Yx3umQa3,8,Hartford International School,1,2,1,1+10=?,11,11,2.953071594238281,1,-LaQlCYDWcllecH9ADpR
-LaQlL6546ouWZeQq3Gl,8,Hartford International School,1,2,0,4+2=?,6,6,4.279367446899413,1,-LaQlH-cfLJ1kt2YoH4-
-LaQlLGN7b5QsEsvgbv7,7,Hartford International School,0,2,1,3+10=?,13,13,5.9059085845947275,1,-LaQlDRNmwh1k9g5jKkn
-LaQlLdgZuOuG27jkOjW,7,Hartford International School,1,2,0,4+2=?,6,6,7.403196334838867,1,-LaQlCMssK0ngo08FDyr
-LaQlMYNqdvDrygT761I,7,Hartford International School,1,2,0,4+2=?,6,6,12.40214729309082,1,-LaQlHhcmDlTsaORyTHX
-LaQlMgJuVdgn22999TT,8,Hartford International School,1,2,1,3+10=?,13,13,7.7073707580566415,1,-LaQlCYDWcllecH9ADpR
-LaQlMte500KogLmgshN,7,Hartford International School,0,2,1,5+10=?,15,15,6.707094192504883,1,-LaQlDRNmwh1k9g5jKkn
-LaQlNW4VkGnwMQ_VfLh,7,Hartford International School,0,2,0,1+3=?,4,4,6.3375115394592285,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlNkeBJYjO5ry-JZf,7,Hartford International School,1,2,0,4+3=?,7,7,4.9307594299316415,1,-LaQlHhcmDlTsaORyTHX
-LaQlO0H_eU9xI-UtVq4,8,Hartford International School,1,2,1,5+10=?,15,15,5.438465118408203,1,-LaQlCYDWcllecH9ADpR
-LaQlON71fNURLE0k_JH,7,Hartford International School,1,2,0,3+1=?,4,4,2.524133682250977,1,-LaQlHhcmDlTsaORyTHX
-LaQlORr769TIpSWxF5S,7,Hartford International School,1,2,0,4+3=?,7,7,11.464923858642578,1,-LaQlCMssK0ngo08FDyr
-LaQlOSvVZzAL8DQlQaH,7,Hartford International School,0,2,0,4+2=?,6,6,3.8937830924987793,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlOZDufmqm_V7hLe4,7,Hartford International School,1,2,0,1+3=?,4,4,21.344806671142575,1,-LaQlJ3jccHIDOP1LT5-
-LaQlP0jt7e-hypQOLG3,7,Hartford International School,0,2,1,7+10=?,17,17,8.710193634033201,1,-LaQlDRNmwh1k9g5jKkn
-LaQlPI_mVY9Uw1Eguft,8,Hartford International School,1,2,0,4+3=?,7,7,17.182117462158207,1,-LaQlH-cfLJ1kt2YoH4-
-LaQlPpPDEcR4lysp3uG,7,Hartford International School,0,2,1,0+10=?,10,10,3.3037567138671875,1,-LaQlDRNmwh1k9g5jKkn
-LaQlPsEV0x9Z5CPdK3M,7,Hartford International School,1,2,0,6+4=?,10,10,6.150907516479492,1,-LaQlHhcmDlTsaORyTHX
-LaQlPxl7T2xlZhRF2d0,7,Hartford International School,0,2,0,1+3=?,4,4,11.696463584899902,1,-LaQlMx0joyissbFzkiG
-LaQlQR3u5R8cViwLDds,7,Hartford International School,0,2,0,4+3=?,7,7,8.072225570678711,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlQUfK10D0kD6EkUR,7,Hartford International School,1,2,1,1+10=?,11,11,2.5245590209960938,1,-LaQlHhcmDlTsaORyTHX
-LaQlQj5RSC2QJoiny2O,7,Hartford International School,1,2,0,3+1=?,4,4,9.358478546142578,1,-LaQlCMssK0ngo08FDyr
-LaQlQtunNIZQk_rE-Sj,7,Hartford International School,0,2,2,2+12=?,14,14,4.387859344482422,1,-LaQlDRNmwh1k9g5jKkn
-LaQlR0WRqZmRLbm5-qs,8,Hartford International School,1,2,0,3+1=?,4,4,7.037158966064452,1,-LaQlH-cfLJ1kt2YoH4-
-LaQlR8Va3WrjHRmeJJi,7,Hartford International School,1,2,0,4+2=?,6,6,10.578330993652344,1,-LaQlJ3jccHIDOP1LT5-
-LaQlRLYeGiUkV9ED_P8,7,Hartford International School,0,2,0,3+1=?,4,4,3.743988037109375,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlRLm5U6MmeRcoHEc,8,Hartford International School,1,2,1,7+10=?,17,17,13.663105010986328,1,-LaQlCYDWcllecH9ADpR
-LaQlRfcjlk-iaV6Z5mn,7,Hartford International School,1,2,1,3+10=?,13,13,4.8640098571777335,1,-LaQlHhcmDlTsaORyTHX
-LaQlSNTktlZVB9Q__wC,8,Hartford International School,1,2,1,0+10=?,10,10,4.191200256347656,1,-LaQlCYDWcllecH9ADpR
-LaQlSP8DEUrRZbRsvY7,7,Hartford International School,1,2,1,5+10=?,15,15,2.9743614196777344,1,-LaQlHhcmDlTsaORyTHX
-LaQlS_Q1B-nt3_h6OIO,7,Hartford International School,0,2,0,4+2=?,6,6,10.73073673248291,1,-LaQlMx0joyissbFzkiG
-LaQlSmPbJoZswO1l_eA,7,Hartford International School,0,2,0,1+3=?,4,4,12.65476894378662,1,-LaQlPQVmP6bI5WiPkWq
-LaQlT8OZ4jMqFfFaVeo,7,Hartford International School,1,2,1,7+10=?,17,17,3.0255355834960938,1,-LaQlHhcmDlTsaORyTHX
-LaQlTN0b-XO97hfUDVX,7,Hartford International School,1,2,0,6+4=?,10,10,10.813016891479492,1,-LaQlCMssK0ngo08FDyr
-LaQlThoCtq_3DlvCrVl,8,Hartford International School,1,2,2,2+12=?,14,14,5.455896377563477,1,-LaQlCYDWcllecH9ADpR
-LaQlTls-O18PsBTKCf9,7,Hartford International School,1,2,1,0+10=?,10,10,2.591064453125,1,-LaQlHhcmDlTsaORyTHX
-LaQlU5-60jJjw2G7mwL,7,Hartford International School,0,2,0,1+3=?,4,4,20.69845962524414,1,-LaQlOlCvN6RAIrP4lIp
-LaQlVKn0olHpQYGES9O,7,Hartford International School,0,2,2,6+11=?,17,17,18.15526008605957,1,-LaQlDRNmwh1k9g5jKkn
-LaQlVTmY7Li0GB-qacG,7,Hartford International School,1,2,2,2+12=?,14,14,6.9698524475097665,1,-LaQlHhcmDlTsaORyTHX
-LaQlV_KptwRiQSL-Axe,7,Hartford International School,0,2,0,6+4=?,10,10,17.329959869384766,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlVs7ure9j8R5Akcl,8,Hartford International School,1,2,2,6+11=?,17,17,8.875423431396484,1,-LaQlCYDWcllecH9ADpR
-LaQlVvU5CUBFfAw4Nc_,7,Hartford International School,0,2,0,4+2=?,6,6,7.5201358795166025,1,-LaQlOlCvN6RAIrP4lIp
-LaQlWFvFh1if_WWdyYD,7,Hartford International School,0,2,1,1+10=?,11,11,2.791084289550781,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlWjSO8KN74-ruusC,7,Hartford International School,0,2,0,4+2=?,6,6,16.194160461425778,1,-LaQlPQVmP6bI5WiPkWq
-LaQlWzgXfbjX5yM3tje,7,Hartford International School,0,2,1,3+10=?,13,13,2.991748809814453,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlX6RwfLZ1dK3vNhz,7,Hartford International School,0,2,2,7+17=?,24,24,7.2739295959472665,1,-LaQlDRNmwh1k9g5jKkn
-LaQlX8F5kCAeuyMqs_i,7,Hartford International School,0,2,0,4+3=?,7,7,18.66011047363281,1,-LaQlMx0joyissbFzkiG
-LaQlXHCJxzkTmiPO0cZ,7,Hartford International School,0,2,0,1+3=?,4,4,4.883056163787842,1,-LaQlVoEAoAvTvlhrEIf
-LaQlXVp5gYFd5gAJQxR,7,Hartford International School,1,2,2,6+11=?,17,17,8.314668655395508,1,-LaQlHhcmDlTsaORyTHX
-LaQlXc69vtTmsB4w5k5,7,Hartford International School,0,2,0,4+3=?,7,7,6.952535629272461,1,-LaQlOlCvN6RAIrP4lIp
-LaQlXcvdKrh6d4kzBf7,7,Hartford International School,0,2,1,5+10=?,15,15,2.6400299072265625,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlY8MM-wT0rVwlbuo,7,Hartford International School,0,2,0,3+1=?,4,4,4.1168975830078125,1,-LaQlMx0joyissbFzkiG
-LaQlY9OSDi9KuHSg63g,7,Hartford International School,1,2,0,4+3=?,7,8,28.728717803955078,1,-LaQlJ3jccHIDOP1LT5-
-LaQlYNTWn636IgqtXof,7,Hartford International School,0,2,1,7+10=?,17,17,3.0418243408203125,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlYQKgbuCOLjAsX9y,8,Hartford International School,1,2,2,7+17=?,24,24,10.443899154663086,1,-LaQlCYDWcllecH9ADpR
-LaQlYhVh3_yczhQ5u9L,7,Hartford International School,0,2,0,1+3=?,4,4,12.71235179901123,1,-LaQlVK2Yhi_GcfAWZy1
-LaQlYpwBy1YK19701-k,7,Hartford International School,0,2,0,4+2=?,6,6,6.384108066558838,1,-LaQlVoEAoAvTvlhrEIf
-LaQlZD1ixLFLCYu-3oW,7,Hartford International School,0,2,2,8+21=?,29,29,8.608867645263674,1,-LaQlDRNmwh1k9g5jKkn
-LaQlZE1HEKDOzegz3sF,7,Hartford International School,0,2,1,0+10=?,10,10,3.49283218383789,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlZIBy2PYkQxsraic,7,Hartford International School,0,2,0,3+1=?,4,4,6.8519630432128915,1,-LaQlOlCvN6RAIrP4lIp
-LaQlZgZ0gMMAN7MFimf,7,Hartford International School,1,2,2,7+17=?,24,24,8.942766189575195,1,-LaQlHhcmDlTsaORyTHX
-LaQl_A_h-HDLELb5uan,8,Hartford International School,1,2,0,6+4=?,10,10,37.49839782714844,1,-LaQlH-cfLJ1kt2YoH4-
-LaQl_AsZ9sh7iJMt2kB,7,Hartford International School,0,2,2,2+12=?,14,14,3.894397735595703,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQl_NVBAx529U7y12c,7,Hartford International School,0,2,2,3+30=?,33,33,4.771339416503906,1,-LaQlDRNmwh1k9g5jKkn
-LaQl_dYqn6rUa_0Pzfn,7,Hartford International School,0,2,0,4+2=?,6,6,7.943404197692871,1,-LaQlVK2Yhi_GcfAWZy1
-LaQl_eeYEocX4IJOsDN,7,Hartford International School,0,2,0,4+3=?,7,7,16.076416015625,1,-LaQlPQVmP6bI5WiPkWq
-LaQl_nMYx9iRnDHeqfY,8,Hartford International School,1,2,2,8+21=?,29,29,9.726314544677734,1,-LaQlCYDWcllecH9ADpR
-LaQla7y8Z1XTT8Pholf,7,Hartford International School,0,2,0,4+3=?,7,7,9.409553527832033,1,-LaQlVoEAoAvTvlhrEIf
-LaQlaT9pGMsN-2h5X-3,7,Hartford International School,0,2,2,6+11=?,17,17,5.263988971710205,1,-LaQlLgM0EzOz2N9Yd7Q
-LaQlav6xq0Q09ugfA-D,7,Hartford International School,0,2,0,3+1=?,4,4,3.207958221435547,1,-LaQlVoEAoAvTvlhrEIf
-LaQlaxy-aFO9JZJpqBh,8,Hartford International School,1,2,1,1+10=?,11,11,7.321027755737305,1,-LaQlH-cfLJ1kt2YoH4-
