answerID;answerChangedCount;edad;escuela;genero;grado;loID;problema;respuesta;respuestaJ;tiempo;tipo;userID
¿-LcHrZARckl7XwgbOtpQ;1;8;ColegiolaEnsenanza;1;3;1;7+10?;17;17;3,59321022;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAUEFziqh-KADkx;1;8;ColegiolaEnsenanza;1;3;1;0+10?;10;10;3,878517151;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAXTJZ8Gnmk27XM;1;8;ColegiolaEnsenanza;1;3;2;2+12?;14;14;17,26376343;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZA_qvHUlqLLpfs4;1;8;ColegiolaEnsenanza;1;3;2;6+11?;17;17;6,233699799;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAdyDsx8pk1BZiU;1;8;ColegiolaEnsenanza;1;3;2;7+17?;24;24;19,35412598;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAgGHdCto-TCFxC;1;8;ColegiolaEnsenanza;1;3;2;8+21?;29;29;4,478615761;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAj7e1ZO9JV-mnq;1;8;ColegiolaEnsenanza;1;3;2;3+30?;33;33;2,958144188;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAlGedavaFB8zeL;1;8;ColegiolaEnsenanza;1;3;3;13+10?;23;23;9,927221298;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAp9bFhphsTTMnc;1;8;ColegiolaEnsenanza;1;3;3;22+10?;32;32;4,29475975;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZArCGfq4Uk4W3gC;1;8;ColegiolaEnsenanza;1;3;3;17+10?;27;27;22,94606018;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZAurD2hfSqnpy4B;1;8;ColegiolaEnsenanza;1;3;3;33+10?;43;43;4,160736084;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZB1o2c1dG827vh8;1;8;ColegiolaEnsenanza;1;3;3;40+10?;50;50;2,323474884;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZB3cGzKKR1c-pEx;1;8;ColegiolaEnsenanza;1;3;4;17+25?;42;42;22,94921684;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZB5cUc5-bL-EAM_;1;8;ColegiolaEnsenanza;1;3;4;25+25?;50;50;6,233562469;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZB8qO1ln0Ugh5Nb;1;8;ColegiolaEnsenanza;1;3;4;42+35?;77;77;6,885791779;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZBBl1nyoOgnqOFK;1;8;ColegiolaEnsenanza;1;3;4;46+37?;83;83;26,35507584;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZBES4NPO7yXYU18;1;8;ColegiolaEnsenanza;1;3;4;61+39?;100;100;23,66789246;1;¿-LcHrZ8EVLuk5GTgVEa8
¿-LcHrZBGvwfosEzal1Yz;1;7;ColegiolaEnsenanza;1;2;0;1+3?;4;4;10,74879837;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBJhsw_l8vfGNvm;1;7;ColegiolaEnsenanza;1;2;0;4+2?;6;6;14,18920898;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBLSpyZdh8i12Rt;1;7;ColegiolaEnsenanza;1;2;0;4+3?;7;7;12,45052338;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBNS0awKPf8mtyF;1;7;ColegiolaEnsenanza;1;2;0;3+1?;4;4;5,598468781;1;¿-LcHrZBGvwfosEzal1Yy
-LcHrZBOlulPZICu0jV-;1;7;ColegiolaEnsenanza;1;2;0;6+4?;10;10;11,6820488;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBQyfjTRrhuGQJy;1;7;ColegiolaEnsenanza;1;2;1;1+10?;11;11;4,229045868;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBSi17GPoZklZOm;1;7;ColegiolaEnsenanza;1;2;1;3+10?;13;13;13,26839352;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBUP2WrGzswzLKf;1;7;ColegiolaEnsenanza;1;2;1;5+10?;15;15;13,83799934;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZB_oO4K_CIVUW-Z;1;7;ColegiolaEnsenanza;1;2;1;7+10?;17;17;19,08584213;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBc03WpoPQQ4VsC;1;7;ColegiolaEnsenanza;1;2;1;0+10?;10;10;7,620792389;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBexcOEqKRWl85X;1;7;ColegiolaEnsenanza;1;2;2;2+12?;14;14;13,85824871;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBgjzZ4lPWJfuD2;1;7;ColegiolaEnsenanza;1;2;2;6+11?;17;17;14,95704079;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBju1WW4hEz1JeE;1;7;ColegiolaEnsenanza;1;2;2;7+17?;24;24;36,31635284;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBleo758AFYxpeC;1;7;ColegiolaEnsenanza;1;2;2;8+21?;29;29;25,57133675;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBn85z95OQTjLRY;1;7;ColegiolaEnsenanza;1;2;2;3+30?;33;33;29,06227875;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBqm4pn175ND4oI;1;7;ColegiolaEnsenanza;1;2;3;13+10?;23;23;104,941864;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBsGu7Kkck3u-vk;1;7;ColegiolaEnsenanza;1;2;3;22+10?;32;32;135,6266327;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBuAm8LmfZtqm1n;1;7;ColegiolaEnsenanza;1;2;3;17+10?;27;27;70,19790649;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZBwCh4Vhbi2v2VI;1;7;ColegiolaEnsenanza;1;2;3;33+10?;43;43;113,5957184;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZByV7QEuWHF3FiU;1;7;ColegiolaEnsenanza;1;2;3;40+10?;50;50;80,44158936;1;¿-LcHrZBGvwfosEzal1Yy
-LcHrZC-76Uu5tDkJeB5;1;7;ColegiolaEnsenanza;1;2;4;17+25?;42;34;12,71826935;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZC20iUNL5UVmnps;1;7;ColegiolaEnsenanza;1;2;4;25+25?;50;40;14,52325821;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZC9jGu0stIipr3o;1;7;ColegiolaEnsenanza;1;2;4;42+35?;77;62;10,42861557;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZCCHdMz9G365xZs;1;7;ColegiolaEnsenanza;1;2;4;46+37?;83;-;30,65286636;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZCDu0Y1fCfyU4xB;1;7;ColegiolaEnsenanza;1;2;4;61+39?;100;-;58,66316986;1;¿-LcHrZBGvwfosEzal1Yy
¿-LcHrZCGwNTvphk0jhp3;1;6;ColegiolaEnsenanza;1;1;0;1+3?;4;4;38,32507706;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCNyJUuuHcX_CFN;1;6;ColegiolaEnsenanza;1;1;0;4+2?;6;6;40,44266891;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCP1nY37Q0j7fuf;1;6;ColegiolaEnsenanza;1;1;0;4+3?;7;7;25,62042618;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCRrsLt6I3zIFiG;1;6;ColegiolaEnsenanza;1;1;0;3+1?;4;4;14,99117279;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCS9fq4IchHRIv3;1;6;ColegiolaEnsenanza;1;1;0;6+4?;10;8;42,73510742;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCUfgbqK6Ot8fef;1;6;ColegiolaEnsenanza;1;1;1;1+10?;11;-;59,34868622;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCWrRqQ65ArpwE6;1;6;ColegiolaEnsenanza;1;1;1;3+10?;13;11;27,91261292;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCYb8CwwZVhq9FN;1;6;ColegiolaEnsenanza;1;1;1;5+10?;15;15;60,96939087;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCZYjrNKP2aJXfD;1;6;ColegiolaEnsenanza;1;1;1;7+10?;17;14;5,347558022;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCadxDygd5tCZaB;1;6;ColegiolaEnsenanza;1;1;1;0+10?;10;8;33,4752655;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCcEKndY5wOXaeR;1;6;ColegiolaEnsenanza;1;1;2;2+12?;14;16;40,37874603;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCelREfW_CAlEOs;1;6;ColegiolaEnsenanza;1;1;2;6+11?;17;20;50,49068832;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCfdZ_ilpI-p5Yf;2;6;ColegiolaEnsenanza;1;1;2;7+17?;24;28;23,88223648;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCmNA5IW9kQd7Lu;2;6;ColegiolaEnsenanza;1;1;2;8+21?;29;29;75,09188843;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCopLG3i9f_Ptxn;1;6;ColegiolaEnsenanza;1;1;2;3+30?;33;27;3,863128185;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCqAJwofg9DlJ1v;1;6;ColegiolaEnsenanza;1;1;3;13+10?;23;-;4,879807949;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCsun0WQ2-CPZ75;1;6;ColegiolaEnsenanza;1;1;3;22+10?;32;26;8,941173553;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCumKGrQW4MZWDq;1;6;ColegiolaEnsenanza;1;1;3;17+10?;27;-;4,261304855;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCwGkwc4b-C_f4r;1;6;ColegiolaEnsenanza;1;1;3;33+10?;43;35;2,156295776;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZCy_wGobyWorl0K;1;6;ColegiolaEnsenanza;1;1;3;40+10?;50;40;2,022769928;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD-THqhd5r7UZ31;1;6;ColegiolaEnsenanza;1;1;4;17+25?;42;42;1,72095108;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD012DLxjUygDgU;1;6;ColegiolaEnsenanza;1;1;4;25+25?;50;50;3,292078018;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD2NXvRvvI7ZIzJ;1;6;ColegiolaEnsenanza;1;1;4;42+35?;77;92;4,479476929;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD4jEyWppF14LdS;1;6;ColegiolaEnsenanza;1;1;4;46+37?;83;-;1,436840057;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD6jGDVa239UIca;2;6;ColegiolaEnsenanza;1;1;4;61+39?;100;80;3,759929657;1;¿-LcHrZCFi44xwwP9FWWU
¿-LcHrZD8UzZMUFg4FHJY;1;9;ColegiolaEnsenanza;1;4;0;1+3?;4;4;11,68523407;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDAYsLsCbaeVJeB;1;9;ColegiolaEnsenanza;1;4;0;4+2?;6;6;14,45588684;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDC9yKHebyVpQPG;1;9;ColegiolaEnsenanza;1;4;0;4+3?;7;7;11,26416397;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDEajkXqp122aNW;1;9;ColegiolaEnsenanza;1;4;0;3+1?;4;4;3,82730484;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDKe44klmuF0EJl;1;9;ColegiolaEnsenanza;1;4;0;6+4?;10;10;5,8019104;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDMlyOYGeCDLeP2;1;9;ColegiolaEnsenanza;1;4;1;1+10?;11;11;2,840595245;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDOoyKq7wi6yeDH;1;9;ColegiolaEnsenanza;1;4;1;3+10?;13;13;3,208896637;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDQ5WMwqURYj2mN;1;9;ColegiolaEnsenanza;1;4;1;5+10?;15;15;3,158672333;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDRD1GE2XjLO5_1;1;9;ColegiolaEnsenanza;1;4;1;7+10?;17;17;3,225593567;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDTgIgT4f39dmyY;1;9;ColegiolaEnsenanza;1;4;1;0+10?;10;10;6,54795599;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDVgMMj-zSEKxjb;1;9;ColegiolaEnsenanza;1;4;2;2+12?;14;14;3,744049072;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDXIvlfHmOL787s;1;9;ColegiolaEnsenanza;1;4;2;6+11?;17;17;17,6477356;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDZgCgdcvTYpH_R;1;9;ColegiolaEnsenanza;1;4;2;7+17?;24;28;23,69845963;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDa89V-J9mliv7Q;1;9;ColegiolaEnsenanza;1;4;2;8+21?;29;29;14,30882931;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDbvG6KCiYuane6;1;9;ColegiolaEnsenanza;1;4;2;3+30?;33;33;2,706962585;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDdNUNBfBu21JoI;1;9;ColegiolaEnsenanza;1;4;3;13+10?;23;23;9,2091465;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDftKcOHSRWAxEF;1;9;ColegiolaEnsenanza;1;4;3;22+10?;32;32;4,161020279;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDhi0F_WmkuEI2F;1;9;ColegiolaEnsenanza;1;4;3;17+10?;27;27;3,709882736;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDiAZ3S64RRUovt;1;9;ColegiolaEnsenanza;1;4;3;33+10?;43;43;4,211307526;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDk3o8y_eI7VhyY;1;9;ColegiolaEnsenanza;1;4;3;40+10?;50;50;17,4313736;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDrdl410BQGKIvP;1;9;ColegiolaEnsenanza;1;4;4;17+25?;42;42;58,42858124;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDtJubN0dsoU7GU;1;9;ColegiolaEnsenanza;1;4;4;25+25?;50;50;16,88237762;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDw8ghJGTSaozM4;1;9;ColegiolaEnsenanza;1;4;4;42+35?;77;77;22,34486198;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDxQ_lq6s0zyO5S;1;9;ColegiolaEnsenanza;1;4;4;46+37?;83;83;62,89057541;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHrZDzI_juysS7kjyD;1;9;ColegiolaEnsenanza;1;4;4;61+39?;100;100;23,76436234;1;¿-LcHrZD8UzZMUFg4FHJX
¿-LcHt0_SLCEPDaSXGx-v;2;9;HartfordInternationalSchool;0;1;0;1+3?;4;4;3,468718529;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0ax0s2VTT0a5vIq;1;9;HartfordInternationalSchool;0;1;0;4+2?;6;5;0,133434772;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0b02qL_GLyGRo2S;1;9;HartfordInternationalSchool;0;1;0;4+3?;7;7;0,200560808;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0b3sqeazKy5Z1DD;1;9;HartfordInternationalSchool;0;1;0;3+1?;4;5;0,183841944;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0b9iFDhmvQnQDIA;1;9;HartfordInternationalSchool;0;1;0;6+4?;10;10;0,183838367;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bCrdJRZnwxCStG;1;9;HartfordInternationalSchool;0;1;1;1+10?;11;9;0,183852673;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bF4BjwWElnHIY6;1;9;HartfordInternationalSchool;0;1;1;3+10?;13;13;0,167113304;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bIK_-JApxV6I0Z;1;9;HartfordInternationalSchool;0;1;1;5+10?;15;18;0,183845997;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bM53GlhDQcT2Mi;1;9;HartfordInternationalSchool;0;1;1;7+10?;17;17;0,200554848;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bP96IzHxCSSz62;1;9;HartfordInternationalSchool;0;1;1;0+10?;10;12;0,183823109;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bSh50LZTzqdT92;1;9;HartfordInternationalSchool;0;1;2;2+12?;14;14;0,20056057;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bVcQu-qCOBCmS1;1;9;HartfordInternationalSchool;0;1;2;6+11?;17;14;0,16713953;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bYijBedYfCTsKe;1;9;HartfordInternationalSchool;0;1;2;7+17?;24;24;0,183844566;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bbAs_VPTIe2Lod;1;9;HartfordInternationalSchool;0;1;2;8+21?;29;34;0,183846951;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0beOrWZT3GHXWfs;1;9;HartfordInternationalSchool;0;1;2;3+30?;33;27;0,183846474;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bhta17tcBBDNuJ;1;9;HartfordInternationalSchool;0;1;3;13+10?;23;27;0,217262268;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bl2LB3UU5xNqk3;1;9;HartfordInternationalSchool;0;1;3;22+10?;32;32;0,18384552;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0boTwSJRcG3Oea4;1;9;HartfordInternationalSchool;0;1;3;17+10?;27;22;0,183839321;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0brW8ccWuRvhoLJ;1;9;HartfordInternationalSchool;0;1;3;33+10?;43;35;5,61541605;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bujh8Ln6hA7ZTy;1;9;HartfordInternationalSchool;0;1;3;40+10?;50;60;0,217282295;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bx8SMpXCPTPQrV;1;9;HartfordInternationalSchool;0;1;4;17+25?;42;42;0,167147636;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0bzwIZITK3SEzyg;1;9;HartfordInternationalSchool;0;1;4;25+25?;50;60;0,183861732;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0c1iYY-IcjtK3HA;1;9;HartfordInternationalSchool;0;1;4;42+35?;77;77;0,167133331;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0c3t1yNbBhZzdYt;1;9;HartfordInternationalSchool;0;1;4;46+37?;83;99;0,167129517;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0c6-Y3zeFrCrlyB;1;9;HartfordInternationalSchool;0;1;4;61+39?;100;120;0,217287064;1;¿-LcHt0_3qaoBwfZHRGEX
¿-LcHt0c8dGTzyGfJR4sP;1;2;ColegiolaEnsenanza;0;1;0;1+3?;4;3;0,778478801;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cAuPK6yTQ3fcdy;1;2;ColegiolaEnsenanza;0;1;0;4+2?;6;6;0,150455534;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cE0d0Ar9kA0BiK;1;2;ColegiolaEnsenanza;0;1;0;4+3?;7;8;0,167179346;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cGTfVTmvbkhasW;1;2;ColegiolaEnsenanza;0;1;0;3+1?;4;4;0,200642109;1;¿-LcHt0c8dGTzyGfJR4sO
-LcHt0cI-TI8plmu30n-;1;2;ColegiolaEnsenanza;0;1;0;6+4?;10;12;0,167169571;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cKksXqPT267HQj;1;2;ColegiolaEnsenanza;0;1;1;1+10?;11;9;0,183928728;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cNhiLzC2GrfxWj;1;2;ColegiolaEnsenanza;0;1;1;3+10?;13;15;0,183905959;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cR_MmL8nx0152b;1;2;ColegiolaEnsenanza;0;1;1;5+10?;15;18;0,350159287;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cTLXKwK1kvYmkb;1;2;ColegiolaEnsenanza;0;1;1;7+10?;17;20;0,18405962;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cVbr7rdwFl_ZoR;1;2;ColegiolaEnsenanza;0;1;1;0+10?;10;10;0,183756828;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cXH1Tl2FYpooL5;1;2;ColegiolaEnsenanza;0;1;2;2+12?;14;12;0,167049646;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cZEmlR5asRjvog;1;2;ColegiolaEnsenanza;0;1;2;6+11?;17;17;0,167043686;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cai25fbTv-rvIy;1;2;ColegiolaEnsenanza;0;1;2;7+17?;24;28;0,150604725;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0ccy_jgfZJO6Q_9;1;2;ColegiolaEnsenanza;0;1;2;8+21?;29;24;0,183740854;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0ciGZ6zUaQB1tvJ;1;2;ColegiolaEnsenanza;0;1;2;3+30?;33;33;0,167041302;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cqu_7aTQow4TwQ;1;2;ColegiolaEnsenanza;0;1;3;13+10?;23;27;0,2006495;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cxbLJp1JPO63yP;1;2;ColegiolaEnsenanza;0;1;3;22+10?;32;32;0,167253494;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0cz-T81aIj7Lyp9;1;2;ColegiolaEnsenanza;0;1;3;17+10?;27;32;0,183773756;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0d0JN6jbIhtZnkj;1;2;ColegiolaEnsenanza;0;1;3;33+10?;43;43;0,184032679;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0d2SrTlnJH_SoLF;1;2;ColegiolaEnsenanza;0;1;3;40+10?;50;60;0,183957577;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0d4v0xvUlIcqk0h;1;2;ColegiolaEnsenanza;0;1;4;17+25?;42;42;0,183962822;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0d7q1ekcpRz3P3D;1;2;ColegiolaEnsenanza;0;1;4;25+25?;50;40;0,183950901;1;¿-LcHt0c8dGTzyGfJR4sO
-LcHt0d9-YyiV-BZDSX-;1;2;ColegiolaEnsenanza;0;1;4;42+35?;77;77;0,167246819;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0dAJIb7rN1sxDlh;1;2;ColegiolaEnsenanza;0;1;4;46+37?;83;67;0,20043993;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0dCYKyTOIWyzyI5;1;2;ColegiolaEnsenanza;0;1;4;61+39?;100;80;0,183368206;1;¿-LcHt0c8dGTzyGfJR4sO
¿-LcHt0dFxkmdtszTaEbl;1;5;ColegiolaEnsenanza;0;1;0;1+3?;4;4;1,009961009;1;¿-LcHt0dEbgvISYWozUY2
-LcHt0dGqJ9TI1nLj-b-;1;5;ColegiolaEnsenanza;0;1;0;4+2?;6;7;0,166710377;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dI0w_182ysRLbE;1;5;ColegiolaEnsenanza;0;1;0;4+3?;7;8;0,167609692;1;¿-LcHt0dEbgvISYWozUY2
-LcHt0dKBeBr7zW-R7CT;1;5;ColegiolaEnsenanza;0;1;0;3+1?;4;5;0,183080912;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dMCSVpAOjZKDs5;1;5;ColegiolaEnsenanza;0;1;0;6+4?;10;8;0,183732986;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dNJnBlO5bde-MY;1;5;ColegiolaEnsenanza;0;1;1;1+10?;11;11;0,167046428;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dPMZNx0Dk3Ufza;1;5;ColegiolaEnsenanza;0;1;1;3+10?;13;11;0,20089817;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dRYb1G2Nn8rslr;1;5;ColegiolaEnsenanza;0;1;1;5+10?;15;15;0,334546566;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dTRIlI6_Tq3hWL;1;5;ColegiolaEnsenanza;0;1;1;7+10?;17;14;0,183999062;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dV2tVbExcT-EK4;1;5;ColegiolaEnsenanza;0;1;1;0+10?;10;12;0,183225393;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dW6VHb2zJV_cZ2;1;5;ColegiolaEnsenanza;0;1;2;2+12?;14;14;0,167066336;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dYxYAMGqLF-AM2;1;5;ColegiolaEnsenanza;0;1;2;6+11?;17;14;0,18379283;1;¿-LcHt0dEbgvISYWozUY2
-LcHt0d_tpn_fPZzVTq-;1;5;ColegiolaEnsenanza;0;1;2;7+17?;24;24;0,367767334;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dbZek0cgd2iGRY;1;5;ColegiolaEnsenanza;0;1;2;8+21?;29;24;0,200200796;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0ddvBEyHMChHU8A;1;5;ColegiolaEnsenanza;0;1;2;3+30?;33;27;0,200992823;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dfC4neo48KEOZW;1;5;ColegiolaEnsenanza;0;1;3;13+10?;23;23;0,183923006;1;¿-LcHt0dEbgvISYWozUY2
-LcHt0dhud4xgr-4kTrj;1;5;ColegiolaEnsenanza;0;1;3;22+10?;32;38;0,167196274;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0djijYevBmrbST0;1;5;ColegiolaEnsenanza;0;1;3;17+10?;27;27;0,351113319;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dlR4QuCwY9PLZw;1;5;ColegiolaEnsenanza;0;1;3;33+10?;43;35;0,217380047;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dn84XFnsr1gcUe;1;5;ColegiolaEnsenanza;0;1;3;40+10?;50;50;0,167207718;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dpIlow9zaCjaLg;1;5;ColegiolaEnsenanza;0;1;4;17+25?;42;34;0,417140961;1;¿-LcHt0dEbgvISYWozUY2
¿-LcHt0dxHSPYA_Dzw5zA;1;5;ColegiolaEnsenanza;0;1;4;25+25?;50;40;0,18376112;1;¿-LcHt0dEbgvISYWozUY2
