,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
139,1,10,Colegio la Ensenanza,1,5,4,42+35=?,22.56190491,-LcC9kcyGjlrJufhWjY2,1
140,1,10,Colegio la Ensenanza,1,5,0,6+4=?,3.1747179030000003,-LcC9kcyGjlrJufhWjY2,1
141,1,10,Colegio la Ensenanza,1,5,2,2+12=?,2.957788467,-LcC9kcyGjlrJufhWjY2,1
142,1,10,Colegio la Ensenanza,1,5,3,33+10=?,6.116546631,-LcC9kcyGjlrJufhWjY2,1
143,1,10,Colegio la Ensenanza,1,5,1,3+10=?,3.42596817,-LcC9kcyGjlrJufhWjY2,1
144,1,10,Colegio la Ensenanza,1,5,1,5+10=?,2.3563747409999998,-LcC9kcyGjlrJufhWjY2,1
145,1,10,Colegio la Ensenanza,1,5,4,25+25=?,5.916355133,-LcC9kcyGjlrJufhWjY2,1
146,1,10,Colegio la Ensenanza,1,5,1,7+10=?,4.696216583,-LcC9kcyGjlrJufhWjY2,1
147,1,10,Colegio la Ensenanza,1,5,4,17+25=?,30.483284,-LcC9kcyGjlrJufhWjY2,1
148,1,10,Colegio la Ensenanza,1,5,1,0+10=?,2.3399353030000003,-LcC9kcyGjlrJufhWjY2,1
149,1,10,Colegio la Ensenanza,1,5,3,13+10=?,7.454195023,-LcC9kcyGjlrJufhWjY2,1
150,1,10,Colegio la Ensenanza,1,5,3,22+10=?,8.243163109,-LcC9mrulG_GRim-O7f6,1
151,1,10,Colegio la Ensenanza,1,5,3,13+10=?,4.68163681,-LcC9mrulG_GRim-O7f6,1
152,1,10,Colegio la Ensenanza,1,5,3,40+10=?,3.320642471,-LcC9mrulG_GRim-O7f6,1
153,1,10,Colegio la Ensenanza,1,5,3,17+10=?,6.090602875,-LcC9mrulG_GRim-O7f6,1
154,1,10,Colegio la Ensenanza,1,5,3,33+10=?,3.537559509,-LcC9mrulG_GRim-O7f6,1
155,1,10,Colegio la Ensenanza,1,5,2,3+30=?,2.8200073239999996,-LcC9mrulG_GRim-O7f6,1
156,1,10,Colegio la Ensenanza,1,5,2,7+17=?,8.560077667,-LcC9mrulG_GRim-O7f6,1
157,1,10,Colegio la Ensenanza,1,5,2,8+21=?,5.122695923,-LcC9mrulG_GRim-O7f6,1
158,1,10,Colegio la Ensenanza,1,5,0,4+3=?,2.4696102140000002,-LcC9mrulG_GRim-O7f6,1
159,1,10,Colegio la Ensenanza,1,5,4,46+37=?,11.92655468,-LcC9mrulG_GRim-O7f6,1
160,1,10,Colegio la Ensenanza,1,5,1,7+10=?,2.669858932,-LcC9mrulG_GRim-O7f6,1
161,1,10,Colegio la Ensenanza,1,5,4,42+35=?,11.09650421,-LcC9mrulG_GRim-O7f6,1
162,1,10,Colegio la Ensenanza,1,5,1,3+10=?,3.32062912,-LcC9mrulG_GRim-O7f6,1
163,1,10,Colegio la Ensenanza,1,5,4,17+25=?,21.72536087,-LcC9mrulG_GRim-O7f6,0
164,1,10,Colegio la Ensenanza,1,5,0,1+3=?,4.0079908369999995,-LcC9mrulG_GRim-O7f6,1
165,1,10,Colegio la Ensenanza,1,5,1,1+10=?,2.3027362819999997,-LcC9mrulG_GRim-O7f6,1
166,1,10,Colegio la Ensenanza,1,5,1,0+10=?,2.920154572,-LcC9mrulG_GRim-O7f6,1
167,1,10,Colegio la Ensenanza,1,5,1,5+10=?,3.9213333130000003,-LcC9mrulG_GRim-O7f6,1
168,1,10,Colegio la Ensenanza,1,5,0,4+2=?,2.8532915119999998,-LcC9mrulG_GRim-O7f6,1
