,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
108,1,9,I.E.D. Marie Poussepin,1,4,1,7+10=?,2.06425285339355,-LdkgxeHMy4WLfbd6A5P,1
109,1,9,I.E.D. Marie Poussepin,1,4,1,0+10=?,2.43344879150391,-LdkgxeHMy4WLfbd6A5P,1
110,1,9,I.E.D. Marie Poussepin,1,4,2,2+12=?,2.13071060180664,-LdkgxeHMy4WLfbd6A5P,1
111,1,9,I.E.D. Marie Poussepin,1,4,2,6+11=?,2.68523597717285,-LdkgxeHMy4WLfbd6A5P,1
112,1,9,I.E.D. Marie Poussepin,1,4,2,7+17=?,3.74246025085449,-LdkgxeHMy4WLfbd6A5P,0
113,1,9,I.E.D. Marie Poussepin,1,4,2,8+21=?,3.7257194519043,-LdkgxeHMy4WLfbd6A5P,1
114,1,9,I.E.D. Marie Poussepin,1,4,2,3+30=?,2.06528854370117,-LdkgxeHMy4WLfbd6A5P,1
115,1,9,I.E.D. Marie Poussepin,1,4,3,13+10=?,2.33272552490234,-LdkgxeHMy4WLfbd6A5P,1
116,1,9,I.E.D. Marie Poussepin,1,4,3,22+10=?,3.26036834716797,-LdkgxeHMy4WLfbd6A5P,1
117,1,9,I.E.D. Marie Poussepin,1,4,3,17+10=?,4.49665832519531,-LdkgxeHMy4WLfbd6A5P,1
118,3,9,I.E.D. Marie Poussepin,1,4,3,33+10=?,7.53560638427734,-LdkgxeHMy4WLfbd6A5P,1
119,1,9,I.E.D. Marie Poussepin,1,4,3,40+10=?,1.86288833618164,-LdkgxeHMy4WLfbd6A5P,1
120,1,9,I.E.D. Marie Poussepin,1,4,4,17+25=?,4.45265293121338,-LdkgxeHMy4WLfbd6A5P,0
121,1,9,I.E.D. Marie Poussepin,1,4,4,25+25=?,2.98727989196777,-LdkgxeHMy4WLfbd6A5P,1
122,1,9,I.E.D. Marie Poussepin,1,4,4,42+35=?,5.43752288818359,-LdkgxeHMy4WLfbd6A5P,1
123,1,9,I.E.D. Marie Poussepin,1,4,4,46+37=?,3.12154388427734,-LdkgxeHMy4WLfbd6A5P,0
124,1,9,I.E.D. Marie Poussepin,1,4,4,61+39=?,7.13192749023438,-LdkgxeHMy4WLfbd6A5P,0
125,1,10,I.E.D. Marie Poussepin,1,4,0,1+3=?,4.08868265151978,-LdkgxgEpmD_pSdiEsmW,1
126,1,10,I.E.D. Marie Poussepin,1,4,0,4+2=?,4.54803133010864,-LdkgxgEpmD_pSdiEsmW,1
127,1,10,I.E.D. Marie Poussepin,1,4,0,4+3=?,7.36753368377686,-LdkgxgEpmD_pSdiEsmW,1
128,1,10,I.E.D. Marie Poussepin,1,4,0,3+1=?,3.30614471435547,-LdkgxgEpmD_pSdiEsmW,1
129,1,10,I.E.D. Marie Poussepin,1,4,0,6+4=?,6.51164817810059,-LdkgxgEpmD_pSdiEsmW,1
130,1,10,I.E.D. Marie Poussepin,1,4,1,1+10=?,3.23901748657227,-LdkgxgEpmD_pSdiEsmW,1
131,1,10,I.E.D. Marie Poussepin,1,4,1,3+10=?,6.24306869506836,-LdkgxgEpmD_pSdiEsmW,1
132,1,10,I.E.D. Marie Poussepin,1,4,1,5+10=?,5.21871566772461,-LdkgxgEpmD_pSdiEsmW,1
133,1,10,I.E.D. Marie Poussepin,1,4,1,7+10=?,24.7636756896973,-LdkgxgEpmD_pSdiEsmW,1
134,1,10,I.E.D. Marie Poussepin,1,4,1,0+10=?,5.13542366027832,-LdkgxgEpmD_pSdiEsmW,1
135,1,10,I.E.D. Marie Poussepin,1,4,2,2+12=?,8.22342872619629,-LdkgxgEpmD_pSdiEsmW,1
136,1,10,I.E.D. Marie Poussepin,1,4,2,6+11=?,16.044116973877,-LdkgxgEpmD_pSdiEsmW,1
137,1,10,I.E.D. Marie Poussepin,1,4,2,7+17=?,6.47801971435547,-LdkgxgEpmD_pSdiEsmW,0
138,1,10,I.E.D. Marie Poussepin,1,4,2,8+21=?,9.31426620483398,-LdkgxgEpmD_pSdiEsmW,1
139,1,10,I.E.D. Marie Poussepin,1,4,2,3+30=?,4.81658172607422,-LdkgxgEpmD_pSdiEsmW,1
140,1,10,I.E.D. Marie Poussepin,1,4,3,13+10=?,11.4482355117798,-LdkgxgEpmD_pSdiEsmW,0
141,1,10,I.E.D. Marie Poussepin,1,4,3,22+10=?,10.2708797454834,-LdkgxgEpmD_pSdiEsmW,1
142,1,10,I.E.D. Marie Poussepin,1,4,3,17+10=?,7.7199535369873,-LdkgxgEpmD_pSdiEsmW,1
143,1,10,I.E.D. Marie Poussepin,1,4,3,33+10=?,9.83456802368164,-LdkgxgEpmD_pSdiEsmW,1
144,1,10,I.E.D. Marie Poussepin,1,4,3,40+10=?,13.9463119506836,-LdkgxgEpmD_pSdiEsmW,1
145,1,10,I.E.D. Marie Poussepin,1,4,4,17+25=?,7.28363800048828,-LdkgxgEpmD_pSdiEsmW,0
146,1,10,I.E.D. Marie Poussepin,1,4,4,25+25=?,4.026611328125,-LdkgxgEpmD_pSdiEsmW,0
147,1,10,I.E.D. Marie Poussepin,1,4,4,42+35=?,11.8352499008179,-LdkgxgEpmD_pSdiEsmW,1
148,1,10,I.E.D. Marie Poussepin,1,4,4,46+37=?,10.0359516143799,-LdkgxgEpmD_pSdiEsmW,0
149,1,10,I.E.D. Marie Poussepin,1,4,4,61+39=?,22.7739028930664,-LdkgxgEpmD_pSdiEsmW,1
150,1,9,I.E.D. Marie Poussepin,1,4,0,1+3=?,4.35713338851929,-LdkgxiHiRKNn-NaeDS3,1
151,1,9,I.E.D. Marie Poussepin,1,4,0,4+2=?,5.05158472061157,-LdkgxiHiRKNn-NaeDS3,1
152,1,9,I.E.D. Marie Poussepin,1,4,0,4+3=?,4.56483840942383,-LdkgxiHiRKNn-NaeDS3,1
153,1,9,I.E.D. Marie Poussepin,1,4,0,3+1=?,4.24595642089844,-LdkgxiHiRKNn-NaeDS3,1
154,1,9,I.E.D. Marie Poussepin,1,4,0,6+4=?,8.74371337890625,-LdkgxiHiRKNn-NaeDS3,1
155,1,9,I.E.D. Marie Poussepin,1,4,1,1+10=?,4.06134986877441,-LdkgxiHiRKNn-NaeDS3,1
156,1,9,I.E.D. Marie Poussepin,1,4,1,3+10=?,4.59840202331543,-LdkgxiHiRKNn-NaeDS3,1
157,1,9,I.E.D. Marie Poussepin,1,4,1,5+10=?,5.48788833618164,-LdkgxiHiRKNn-NaeDS3,1
158,1,9,I.E.D. Marie Poussepin,1,4,1,7+10=?,2.85298919677734,-LdkgxiHiRKNn-NaeDS3,1
159,1,9,I.E.D. Marie Poussepin,1,4,1,0+10=?,2.60129547119141,-LdkgxiHiRKNn-NaeDS3,1
160,1,9,I.E.D. Marie Poussepin,1,4,2,2+12=?,5.01724243164063,-LdkgxiHiRKNn-NaeDS3,1
161,1,9,I.E.D. Marie Poussepin,1,4,2,6+11=?,8.80360317230225,-LdkgxiHiRKNn-NaeDS3,1
162,1,9,I.E.D. Marie Poussepin,1,4,2,7+17=?,11.7477903366089,-LdkgxiHiRKNn-NaeDS3,1
163,1,9,I.E.D. Marie Poussepin,1,4,2,8+21=?,8.29055786132813,-LdkgxiHiRKNn-NaeDS3,1
164,1,9,I.E.D. Marie Poussepin,1,4,2,3+30=?,5.57141304016113,-LdkgxiHiRKNn-NaeDS3,1
165,1,9,I.E.D. Marie Poussepin,1,4,3,13+10=?,7.82104110717773,-LdkgxiHiRKNn-NaeDS3,1
166,1,9,I.E.D. Marie Poussepin,1,4,3,22+10=?,6.9136848449707,-LdkgxiHiRKNn-NaeDS3,1
167,1,9,I.E.D. Marie Poussepin,1,4,3,17+10=?,7.80316543579102,-LdkgxiHiRKNn-NaeDS3,1
168,1,9,I.E.D. Marie Poussepin,1,4,3,33+10=?,10.6065330505371,-LdkgxiHiRKNn-NaeDS3,1
169,2,9,I.E.D. Marie Poussepin,1,4,3,40+10=?,19.9233455657959,-LdkgxiHiRKNn-NaeDS3,1
170,1,9,I.E.D. Marie Poussepin,1,4,4,17+25=?,15.2049751281738,-LdkgxiHiRKNn-NaeDS3,0
171,1,9,I.E.D. Marie Poussepin,1,4,4,25+25=?,9.14645385742188,-LdkgxiHiRKNn-NaeDS3,0
172,3,9,I.E.D. Marie Poussepin,1,4,4,42+35=?,33.3843688964844,-LdkgxiHiRKNn-NaeDS3,1
173,1,9,I.E.D. Marie Poussepin,1,4,4,46+37=?,1.84607124328613,-LdkgxiHiRKNn-NaeDS3,0
174,1,9,I.E.D. Marie Poussepin,1,4,4,61+39=?,1.61113357543945,-LdkgxiHiRKNn-NaeDS3,0
175,1,8,I.E.D. Marie Poussepin,1,3,0,1+3=?,11.2815275192261,-Ldkgxk2MOAGdn0Gs4g2,1
176,1,8,I.E.D. Marie Poussepin,1,3,0,4+2=?,7.33325481414795,-Ldkgxk2MOAGdn0Gs4g2,1
177,1,8,I.E.D. Marie Poussepin,1,3,0,4+3=?,5.77445793151855,-Ldkgxk2MOAGdn0Gs4g2,1
178,1,8,I.E.D. Marie Poussepin,1,3,0,3+1=?,2.98726844787598,-Ldkgxk2MOAGdn0Gs4g2,1
179,1,8,I.E.D. Marie Poussepin,1,3,0,6+4=?,12.5197696685791,-Ldkgxk2MOAGdn0Gs4g2,1
180,1,8,I.E.D. Marie Poussepin,1,3,1,1+10=?,3.27253723144531,-Ldkgxk2MOAGdn0Gs4g2,1
181,1,8,I.E.D. Marie Poussepin,1,3,1,3+10=?,3.13829803466797,-Ldkgxk2MOAGdn0Gs4g2,1
182,1,8,I.E.D. Marie Poussepin,1,3,1,5+10=?,16.7305221557617,-Ldkgxk2MOAGdn0Gs4g2,1
183,1,8,I.E.D. Marie Poussepin,1,3,1,7+10=?,3.67537355422974,-Ldkgxk2MOAGdn0Gs4g2,1
184,1,8,I.E.D. Marie Poussepin,1,3,1,0+10=?,3.79284763336182,-Ldkgxk2MOAGdn0Gs4g2,1
185,2,8,I.E.D. Marie Poussepin,1,3,2,2+12=?,17.0342998504639,-Ldkgxk2MOAGdn0Gs4g2,1
186,1,8,I.E.D. Marie Poussepin,1,3,2,6+11=?,12.788257598877,-Ldkgxk2MOAGdn0Gs4g2,0
187,1,8,I.E.D. Marie Poussepin,1,3,2,7+17=?,15.2721214294434,-Ldkgxk2MOAGdn0Gs4g2,1
188,1,8,I.E.D. Marie Poussepin,1,3,2,8+21=?,13.4955739974976,-Ldkgxk2MOAGdn0Gs4g2,1
189,1,8,I.E.D. Marie Poussepin,1,3,2,3+30=?,3.75927925109863,-Ldkgxk2MOAGdn0Gs4g2,1
190,1,8,I.E.D. Marie Poussepin,1,3,3,13+10=?,14.7518329620361,-Ldkgxk2MOAGdn0Gs4g2,1
191,1,8,I.E.D. Marie Poussepin,1,3,3,22+10=?,11.697437286377,-Ldkgxk2MOAGdn0Gs4g2,1
192,1,8,I.E.D. Marie Poussepin,1,3,3,17+10=?,15.5238342285156,-Ldkgxk2MOAGdn0Gs4g2,1
193,1,8,I.E.D. Marie Poussepin,1,3,3,33+10=?,7.58820819854736,-Ldkgxk2MOAGdn0Gs4g2,1
194,1,8,I.E.D. Marie Poussepin,1,3,3,40+10=?,4.44734954833984,-Ldkgxk2MOAGdn0Gs4g2,1
195,2,8,I.E.D. Marie Poussepin,1,3,4,17+25=?,34.7230644226074,-Ldkgxk2MOAGdn0Gs4g2,0
196,1,8,I.E.D. Marie Poussepin,1,3,4,25+25=?,13.3756790161133,-Ldkgxk2MOAGdn0Gs4g2,0
197,1,8,I.E.D. Marie Poussepin,1,3,4,42+35=?,17.7080154418945,-Ldkgxk2MOAGdn0Gs4g2,1
198,1,8,I.E.D. Marie Poussepin,1,3,4,46+37=?,8.39123725891113,-Ldkgxk2MOAGdn0Gs4g2,0
199,1,8,I.E.D. Marie Poussepin,1,3,4,61+39=?,12.5868988037109,-Ldkgxk2MOAGdn0Gs4g2,0
